Location,TimeFrame,DataFormat,Data
Gaines,2000,Number,1650
Gaines,2001,Number,1610
Gaines,2002,Number,1337
Gaines,2003,Number,1294
Gaines,2004,Number,1262
Gaines,2005,Number,1328
Galveston,1989,Number,12509
Galveston,1993,Number,15400
Galveston,1995,Number,15449
Galveston,1997,Number,13011
Galveston,1998,Number,12975
Galveston,1999,Number,11846
Galveston,2000,Number,11364
Galveston,2001,Number,11767
Galveston,2002,Number,11652
Galveston,2003,Number,13242
Galveston,2004,Number,13264
Galveston,2005,Number,12463
Garza,1989,Number,443
Garza,1993,Number,445
Garza,1995,Number,503
Garza,1997,Number,459
Garza,1998,Number,413
Garza,1999,Number,369
Garza,2000,Number,377
Garza,2001,Number,353
Garza,2002,Number,322
Garza,2003,Number,368
Garza,2004,Number,362
Garza,2005,Number,445
Gillespie,1989,Number,630
Gillespie,1993,Number,787
Gillespie,1995,Number,761
Gillespie,1997,Number,840
Gillespie,1998,Number,837
Gillespie,1999,Number,616
Gillespie,2000,Number,820
Gillespie,2001,Number,813
Gillespie,2002,Number,683
Gillespie,2003,Number,748
Gillespie,2004,Number,713
Gillespie,2005,Number,731
Glasscock,1989,Number,158
Glasscock,1993,Number,102
Glasscock,1995,Number,100
Glasscock,1997,Number,76
Glasscock,1998,Number,139
Glasscock,1999,Number,87
Glasscock,2000,Number,101
Glasscock,2001,Number,103
Glasscock,2002,Number,89
Glasscock,2003,Number,56
Glasscock,2004,Number,43
Glasscock,2005,Number,53
Goliad,1989,Number,322
Goliad,1993,Number,413
Goliad,1995,Number,454
Goliad,1997,Number,549
Goliad,1998,Number,473
Goliad,1999,Number,467
Goliad,2000,Number,394
Goliad,2001,Number,373
Goliad,2002,Number,345
Goliad,2003,Number,368
Goliad,2004,Number,361
Goliad,2005,Number,381
Gonzales,1989,Number,1767
Gonzales,1993,Number,1804
Gonzales,1995,Number,1885
Gonzales,1997,Number,1848
Gonzales,1998,Number,1720
Gonzales,1999,Number,1235
Gonzales,2000,Number,1520
Gonzales,2001,Number,1478
Gonzales,2002,Number,1466
Gonzales,2003,Number,1470
Gonzales,2004,Number,1390
Gonzales,2005,Number,1559
Gray,1989,Number,1087
Gray,1993,Number,1216
Gray,1995,Number,1258
Gray,1997,Number,1277
Gray,1998,Number,1256
Gray,1999,Number,955
Gray,2000,Number,1060
Gray,2001,Number,961
Gray,2002,Number,935
Gray,2003,Number,1003
Gray,2004,Number,930
Gray,2005,Number,944
Grayson,1989,Number,4007
Grayson,1993,Number,5460
Grayson,1995,Number,5386
Grayson,1997,Number,5421
Grayson,1998,Number,5310
Grayson,1999,Number,3920
Grayson,2000,Number,4846
Grayson,2001,Number,4907
Grayson,2002,Number,5049
Grayson,2003,Number,5500
Grayson,2004,Number,5476
Grayson,2005,Number,5197
Gregg,1989,Number,6355
Gregg,1993,Number,7453
Gregg,1995,Number,7275
Gregg,1997,Number,7126
Gregg,1998,Number,7617
Gregg,1999,Number,6168
Gregg,2000,Number,6481
Gregg,2001,Number,6648
Gregg,2002,Number,6743
Gregg,2003,Number,7273
Gregg,2004,Number,7106
Gregg,2005,Number,8147
Grimes,1989,Number,1424
Grimes,1993,Number,1555
Grimes,1995,Number,1610
Grimes,1997,Number,1584
Grimes,1998,Number,1372
Grimes,1999,Number,1196
Grimes,2000,Number,1285
Grimes,2001,Number,1241
Grimes,2002,Number,1272
Grimes,2003,Number,1311
Grimes,2004,Number,1276
Grimes,2005,Number,1361
Guadalupe,1989,Number,4422
Guadalupe,1993,Number,5042
Guadalupe,1995,Number,5233
Guadalupe,1997,Number,5135
Guadalupe,1998,Number,5000
Guadalupe,1999,Number,3389
Guadalupe,2000,Number,4339
Guadalupe,2001,Number,4321
Guadalupe,2002,Number,4301
Guadalupe,2003,Number,4548
Guadalupe,2004,Number,4192
Guadalupe,2005,Number,3962
Hale,1989,Number,3401
Hale,1993,Number,3654
Hale,1995,Number,3835
Hale,1997,Number,3496
Hale,1998,Number,3226
Hale,1999,Number,2595
Hale,2000,Number,2806
Hale,2001,Number,2786
Hale,2002,Number,2713
Hale,2003,Number,2948
Hale,2004,Number,2853
Hale,2005,Number,2948
Hall,1989,Number,381
Hall,1993,Number,347
Hall,1995,Number,383
Hall,1997,Number,370
Hall,1998,Number,359
Hall,1999,Number,408
Hall,2000,Number,417
Hall,2001,Number,399
Hall,2002,Number,351
Hall,2003,Number,352
Hall,2004,Number,332
Hall,2005,Number,405
Hamilton,1989,Number,344
Hamilton,1993,Number,394
Hamilton,1995,Number,425
Hamilton,1997,Number,532
Hamilton,1998,Number,454
Hamilton,1999,Number,416
Hamilton,2000,Number,472
Hamilton,2001,Number,478
Hamilton,2002,Number,443
Hamilton,2003,Number,443
Hamilton,2004,Number,437
Hamilton,2005,Number,470
Hansford,1989,Number,318
Hansford,1993,Number,271
Hansford,1995,Number,299
Hansford,1997,Number,226
Hansford,1998,Number,272
Hansford,1999,Number,355
Hansford,2000,Number,290
Hansford,2001,Number,293
Hansford,2002,Number,243
Hansford,2003,Number,279
Hansford,2004,Number,280
Hansford,2005,Number,314
Hardeman,1989,Number,390
Hardeman,1993,Number,329
Hardeman,1995,Number,365
Hardeman,1997,Number,336
Hardeman,1998,Number,333
Hardeman,1999,Number,308
Hardeman,2000,Number,290
Hardeman,2001,Number,275
Hardeman,2002,Number,217
Hardeman,2003,Number,252
Hardeman,2004,Number,253
Hardeman,2005,Number,283
Hardin,1989,Number,2238
Hardin,1993,Number,2662
Hardin,1995,Number,2736
Hardin,1997,Number,2683
Hardin,1998,Number,2494
Hardin,1999,Number,1780
Hardin,2000,Number,2075
Hardin,2001,Number,2026
Hardin,2002,Number,2063
Hardin,2003,Number,2243
Hardin,2004,Number,2233
Hardin,2005,Number,2082
Harris,1989,Number,169403
Harris,1993,Number,275461
Harris,1995,Number,260435
Harris,1997,Number,194588
Harris,1998,Number,190778
Harris,1999,Number,192871
Harris,2000,Number,191074
Harris,2001,Number,204586
Harris,2002,Number,208200
Harris,2003,Number,229807
Harris,2004,Number,244526
Harris,2005,Number,272598
Harrison,1989,Number,4410
Harrison,1993,Number,4797
Harrison,1995,Number,4827
Harrison,1997,Number,4237
Harrison,1998,Number,3927
Harrison,1999,Number,3664
Harrison,2000,Number,3748
Harrison,2001,Number,3575
Harrison,2002,Number,3448
Harrison,2003,Number,3673
Harrison,2004,Number,3586
Harrison,2005,Number,3810
Hartley,1989,Number,166
Hartley,1993,Number,81
Hartley,1995,Number,93
Hartley,1997,Number,66
Hartley,1998,Number,75
Hartley,1999,Number,95
Hartley,2000,Number,126
Hartley,2001,Number,120
Hartley,2002,Number,97
Hartley,2003,Number,113
Hartley,2004,Number,110
Hartley,2005,Number,122
Haskell,1989,Number,475
Haskell,1993,Number,477
Haskell,1995,Number,524
Haskell,1997,Number,570
Haskell,1998,Number,536
Haskell,1999,Number,490
Haskell,2000,Number,471
Haskell,2001,Number,433
Haskell,2002,Number,372
Haskell,2003,Number,367
Haskell,2004,Number,381
Haskell,2005,Number,433
Hays,1989,Number,2875
Hays,1993,Number,3643
Hays,1995,Number,3789
Hays,1997,Number,3789
Hays,1998,Number,3645
Hays,1999,Number,2803
Hays,2000,Number,3379
Hays,2001,Number,3477
Hays,2002,Number,3431
Hays,2003,Number,3862
Hays,2004,Number,3979
Hays,2005,Number,3532
Hemphill,1989,Number,122
Hemphill,1993,Number,106
Hemphill,1995,Number,110
Hemphill,1997,Number,107
Hemphill,1998,Number,122
Hemphill,1999,Number,140
Hemphill,2000,Number,115
Hemphill,2001,Number,94
Hemphill,2002,Number,86
Hemphill,2003,Number,95
Hemphill,2004,Number,80
Hemphill,2005,Number,94
Henderson,1989,Number,3462
Henderson,1993,Number,4171
Henderson,1995,Number,4220
Henderson,1997,Number,4148
Henderson,1998,Number,4215
Henderson,1999,Number,3418
Henderson,2000,Number,4283
Henderson,2001,Number,4507
Henderson,2002,Number,4415
Henderson,2003,Number,4744
Henderson,2004,Number,4662
Henderson,2005,Number,5155
Hidalgo,1989,Number,73426
Hidalgo,1993,Number,93832
Hidalgo,1995,Number,98369
Hidalgo,1997,Number,93043
Hidalgo,1998,Number,81708
Hidalgo,1999,Number,90831
Hidalgo,2000,Number,87042
Hidalgo,2001,Number,92556
Hidalgo,2002,Number,97906
Hidalgo,2003,Number,97851
Hidalgo,2004,Number,98915
Hidalgo,2005,Number,121174
Hill,1989,Number,1966
Hill,1993,Number,2180
Hill,1995,Number,2233
Hill,1997,Number,2175
Hill,1998,Number,2048
Hill,1999,Number,1656
Hill,2000,Number,2014
Hill,2001,Number,2097
Hill,2002,Number,2131
Hill,2003,Number,2134
Hill,2004,Number,2073
Hill,2005,Number,2331
Hockley,1989,Number,1978
Hockley,1993,Number,2021
Hockley,1995,Number,2195
Hockley,1997,Number,2006
Hockley,1998,Number,1863
Hockley,1999,Number,1607
Hockley,2000,Number,1589
Hockley,2001,Number,1472
Hockley,2002,Number,1467
Hockley,2003,Number,1526
Hockley,2004,Number,1501
Hockley,2005,Number,1555
Hood,1989,Number,967
Hood,1993,Number,1407
Hood,1995,Number,1509
Hood,1997,Number,1594
Hood,1998,Number,1566
Hood,1999,Number,994
Hood,2000,Number,1577
Hood,2001,Number,1628
Hood,2002,Number,1642
Hood,2003,Number,1894
Hood,2004,Number,1839
Hood,2005,Number,2195
Hopkins,1989,Number,1708
Hopkins,1993,Number,1837
Hopkins,1995,Number,1885
Hopkins,1997,Number,1826
Hopkins,1998,Number,1786
Hopkins,1999,Number,1513
Hopkins,2000,Number,1844
Hopkins,2001,Number,1942
Hopkins,2002,Number,1774
Hopkins,2003,Number,1780
Hopkins,2004,Number,1754
Hopkins,2005,Number,2177
Houston,1989,Number,1786
Houston,1993,Number,1822
Houston,1995,Number,1860
Houston,1997,Number,1790
Houston,1998,Number,1684
Houston,1999,Number,1467
Houston,2000,Number,1549
Houston,2001,Number,1513
Houston,2002,Number,1465
Houston,2003,Number,1514
Houston,2004,Number,1460
Houston,2005,Number,1787
Howard,1989,Number,2549
Howard,1993,Number,2556
Howard,1995,Number,2670
Howard,1997,Number,2350
Howard,1998,Number,2420
Howard,1999,Number,2023
Howard,2000,Number,2234
Howard,2001,Number,2170
Howard,2002,Number,2029
Howard,2003,Number,2058
Howard,2004,Number,1970
Howard,2005,Number,2294
Hudspeth,1989,Number,509
Hudspeth,1993,Number,319
Hudspeth,1995,Number,425
Hudspeth,1997,Number,461
Hudspeth,1998,Number,496
Hudspeth,1999,Number,468
Hudspeth,2000,Number,494
Hudspeth,2001,Number,500
Hudspeth,2002,Number,427
Hudspeth,2003,Number,436
Hudspeth,2004,Number,391
Hudspeth,2005,Number,472
Hunt,1989,Number,3215
Hunt,1993,Number,4294
Hunt,1995,Number,4217
Hunt,1997,Number,4333
Hunt,1998,Number,4212
Hunt,1999,Number,3229
Hunt,2000,Number,3919
Hunt,2001,Number,4072
Hunt,2002,Number,4309
Hunt,2003,Number,4623
Hunt,2004,Number,4481
Hunt,2005,Number,4652
Hutchinson,1989,Number,1256
Hutchinson,1993,Number,1295
Hutchinson,1995,Number,1256
Hutchinson,1997,Number,1163
Hutchinson,1998,Number,1198
Hutchinson,1999,Number,976
Hutchinson,2000,Number,1023
Hutchinson,2001,Number,952
Hutchinson,2002,Number,1003
Hutchinson,2003,Number,1054
Hutchinson,2004,Number,1039
Hutchinson,2005,Number,1027
Irion,1989,Number,69
Irion,1993,Number,68
Irion,1995,Number,91
Irion,1997,Number,92
Irion,1998,Number,73
Irion,1999,Number,37
Irion,2000,Number,64
Irion,2001,Number,74
Irion,2002,Number,56
Irion,2003,Number,64
Irion,2004,Number,47
Irion,2005,Number,54
Jack,1989,Number,455
Jack,1993,Number,428
Jack,1995,Number,475
Jack,1997,Number,464
Jack,1998,Number,456
Jack,1999,Number,305
Jack,2000,Number,408
Jack,2001,Number,398
Jack,2002,Number,360
Jack,2003,Number,361
Jack,2004,Number,296
Jack,2005,Number,344
Jackson,1989,Number,938
Jackson,1993,Number,960
Jackson,1995,Number,982
Jackson,1997,Number,854
Jackson,1998,Number,890
Jackson,1999,Number,758
Jackson,2000,Number,737
Jackson,2001,Number,741
Jackson,2002,Number,749
Jackson,2003,Number,736
Jackson,2004,Number,761
Jackson,2005,Number,838
Jasper,1989,Number,2251
Jasper,1993,Number,2516
Jasper,1995,Number,2503
Jasper,1997,Number,2641
Jasper,1998,Number,2574
Jasper,1999,Number,2217
Jasper,2000,Number,2283
Jasper,2001,Number,2239
Jasper,2002,Number,2213
Jasper,2003,Number,2434
Jasper,2004,Number,2383
Jasper,2005,Number,2549
Jeff Davis,1989,Number,117
Jeff Davis,1993,Number,117
Jeff Davis,1995,Number,125
Jeff Davis,1997,Number,153
Jeff Davis,1998,Number,131
Jeff Davis,1999,Number,83
Jeff Davis,2000,Number,127
Jeff Davis,2001,Number,120
Jeff Davis,2002,Number,113
Jeff Davis,2003,Number,111
Jeff Davis,2004,Number,78
Jeff Davis,2005,Number,94
Jefferson,1989,Number,17842
Jefferson,1993,Number,19808
Jefferson,1995,Number,20165
Jefferson,1997,Number,17472
Jefferson,1998,Number,16984
Jefferson,1999,Number,16028
Jefferson,2000,Number,14839
Jefferson,2001,Number,15287
Jefferson,2002,Number,15515
Jefferson,2003,Number,15933
Jefferson,2004,Number,16437
Jefferson,2005,Number,17870
Jim Hogg,1989,Number,699
Jim Hogg,1993,Number,614
Jim Hogg,1995,Number,685
Jim Hogg,1997,Number,653
Jim Hogg,1998,Number,632
Jim Hogg,1999,Number,482
Jim Hogg,2000,Number,521
Jim Hogg,2001,Number,482
Jim Hogg,2002,Number,461
Jim Hogg,2003,Number,463
Jim Hogg,2004,Number,429
Jim Hogg,2005,Number,491
Jim Wells,1989,Number,4332
Jim Wells,1993,Number,4774
Jim Wells,1995,Number,5045
Jim Wells,1997,Number,4562
Jim Wells,1998,Number,4267
Jim Wells,1999,Number,3903
Jim Wells,2000,Number,3732
Jim Wells,2001,Number,3661
Jim Wells,2002,Number,3707
Jim Wells,2003,Number,3743
Jim Wells,2004,Number,3562
Jim Wells,2005,Number,3953
Johnson,1989,Number,4328
Johnson,1993,Number,6156
Johnson,1995,Number,5850
Johnson,1997,Number,5573
Johnson,1998,Number,5455
Johnson,1999,Number,3995
Johnson,2000,Number,5186
Johnson,2001,Number,5416
Johnson,2002,Number,5772
Johnson,2003,Number,6155
Johnson,2004,Number,6037
Johnson,2005,Number,6772
Jones,1989,Number,1266
Jones,1993,Number,1264
Jones,1995,Number,1326
Jones,1997,Number,1239
Jones,1998,Number,1217
Jones,1999,Number,1007
Jones,2000,Number,1175
Jones,2001,Number,1085
Jones,2002,Number,1030
Jones,2003,Number,1048
Jones,2004,Number,962
Jones,2005,Number,1079
Karnes,1989,Number,1766
Karnes,1993,Number,1424
Karnes,1995,Number,1555
Karnes,1997,Number,1257
Karnes,1998,Number,1196
Karnes,1999,Number,970
Karnes,2000,Number,959
Karnes,2001,Number,907
Karnes,2002,Number,900
Karnes,2003,Number,921
Karnes,2004,Number,909
Karnes,2005,Number,1052
Kaufman,1989,Number,3015
Kaufman,1993,Number,3805
Kaufman,1995,Number,3836
Kaufman,1997,Number,3722
Kaufman,1998,Number,3536
Kaufman,1999,Number,2780
Kaufman,2000,Number,3364
Kaufman,2001,Number,3421
Kaufman,2002,Number,3498
Kaufman,2003,Number,3826
Kaufman,2004,Number,3823
Kaufman,2005,Number,3617
Kendall,1989,Number,789
Kendall,1993,Number,660
Kendall,1995,Number,812
Kendall,1997,Number,853
Kendall,1998,Number,881
Kendall,1999,Number,920
Kendall,2000,Number,868
Kendall,2001,Number,871
Kendall,2002,Number,774
Kendall,2003,Number,838
Kendall,2004,Number,888
Kendall,2005,Number,867
Kenedy,1989,Number,38
Kenedy,1993,Number,38
Kenedy,1995,Number,26
Kenedy,1997,Number,37
Kenedy,1998,Number,28
Kenedy,1999,Number,17
Kenedy,2000,Number,34
Kenedy,2001,Number,33
Kenedy,2002,Number,19
Kenedy,2003,Number,22
Kenedy,2004,Number,23
Kenedy,2005,Number,28
Kent,1989,Number,74
Kent,1993,Number,41
Kent,1995,Number,35
Kent,1997,Number,34
Kent,1998,Number,44
Kent,1999,Number,23
Kent,2000,Number,33
Kent,2001,Number,34
Kent,2002,Number,18
Kent,2003,Number,17
Kent,2004,Number,20
Kent,2005,Number,22
Kerr,1989,Number,1710
Kerr,1993,Number,2320
Kerr,1995,Number,2451
Kerr,1997,Number,2616
Kerr,1998,Number,2313
Kerr,1999,Number,2190
Kerr,2000,Number,2302
Kerr,2001,Number,2257
Kerr,2002,Number,2103
Kerr,2003,Number,2167
Kerr,2004,Number,2073
Kerr,2005,Number,2482
Kimble,1989,Number,291
Kimble,1993,Number,267
Kimble,1995,Number,312
Kimble,1997,Number,305
Kimble,1998,Number,308
Kimble,1999,Number,306
Kimble,2000,Number,304
Kimble,2001,Number,302
Kimble,2002,Number,267
Kimble,2003,Number,283
Kimble,2004,Number,271
Kimble,2005,Number,316
King,1989,Number,10
King,1993,Number,9
King,1995,Number,12
King,1997,Number,16
King,1998,Number,9
King,1999,Number,20
King,2000,Number,13
King,2001,Number,9
King,2002,Number,12
King,2003,Number,16
King,2004,Number,9
King,2005,Number,12
Kinney,1989,Number,321
Kinney,1993,Number,319
Kinney,1995,Number,346
Kinney,1997,Number,353
Kinney,1998,Number,331
Kinney,1999,Number,289
Kinney,2000,Number,300
Kinney,2001,Number,253
Kinney,2002,Number,216
Kinney,2003,Number,229
Kinney,2004,Number,211
Kinney,2005,Number,243
Kleberg,1989,Number,3029
Kleberg,1993,Number,3117
Kleberg,1995,Number,3305
Kleberg,1997,Number,3044
Kleberg,1998,Number,2865
Kleberg,1999,Number,3007
Kleberg,2000,Number,2646
Kleberg,2001,Number,2538
Kleberg,2002,Number,2510
Kleberg,2003,Number,2562
Kleberg,2004,Number,2509
Kleberg,2005,Number,2458
Knox,1989,Number,442
Knox,1993,Number,391
Knox,1995,Number,447
Knox,1997,Number,433
Knox,1998,Number,423
Knox,1999,Number,416
Knox,2000,Number,433
Knox,2001,Number,392
Knox,2002,Number,329
Knox,2003,Number,336
Knox,2004,Number,308
Knox,2005,Number,372
La Salle,1989,Number,757
La Salle,1993,Number,709
La Salle,1995,Number,801
La Salle,1997,Number,775
La Salle,1998,Number,715
La Salle,1999,Number,633
La Salle,2000,Number,667
La Salle,2001,Number,643
La Salle,2002,Number,613
La Salle,2003,Number,608
La Salle,2004,Number,570
La Salle,2005,Number,670
Lamar,1989,Number,3090
Lamar,1993,Number,3257
Lamar,1995,Number,3519
Lamar,1997,Number,3462
Lamar,1998,Number,3389
Lamar,1999,Number,2878
Lamar,2000,Number,3181
Lamar,2001,Number,3200
Lamar,2002,Number,3257
Lamar,2003,Number,3385
Lamar,2004,Number,3283
Lamar,2005,Number,3378
Lamb,1989,Number,1757
Lamb,1993,Number,1519
Lamb,1995,Number,1639
Lamb,1997,Number,1405
Lamb,1998,Number,1345
Lamb,1999,Number,1202
Lamb,2000,Number,1196
Lamb,2001,Number,1135
Lamb,2002,Number,1050
Lamb,2003,Number,1126
Lamb,2004,Number,1094
Lamb,2005,Number,1178
Lampasas,1989,Number,983
Lampasas,1993,Number,1053
Lampasas,1995,Number,1212
Lampasas,1997,Number,1230
Lampasas,1998,Number,1052
Lampasas,1999,Number,958
Lampasas,2000,Number,1068
Lampasas,2001,Number,1059
Lampasas,2002,Number,990
Lampasas,2003,Number,1133
Lampasas,2004,Number,1065
Lampasas,2005,Number,1284
Lavaca,1989,Number,991
Lavaca,1993,Number,896
Lavaca,1995,Number,1038
Lavaca,1997,Number,927
Lavaca,1998,Number,982
Lavaca,1999,Number,712
Lavaca,2000,Number,842
Lavaca,2001,Number,877
Lavaca,2002,Number,823
Lavaca,2003,Number,816
Lavaca,2004,Number,768
Lavaca,2005,Number,812
Lee,1989,Number,743
Lee,1993,Number,708
Lee,1995,Number,742
Lee,1997,Number,742
Lee,1998,Number,756
Lee,1999,Number,624
Lee,2000,Number,746
Lee,2001,Number,704
Lee,2002,Number,634
Lee,2003,Number,739
Lee,2004,Number,715
Lee,2005,Number,766
Leon,1989,Number,797
Leon,1993,Number,871
Leon,1995,Number,911
Leon,1997,Number,882
Leon,1998,Number,867
Leon,1999,Number,800
Leon,2000,Number,870
Leon,2001,Number,868
Leon,2002,Number,795
Leon,2003,Number,791
Leon,2004,Number,771
Leon,2005,Number,801
Liberty,1989,Number,3362
Liberty,1993,Number,4247
Liberty,1995,Number,4498
Liberty,1997,Number,4199
Liberty,1998,Number,4000
Liberty,1999,Number,3534
Liberty,2000,Number,4113
Liberty,2001,Number,4108
Liberty,2002,Number,4120
Liberty,2003,Number,4422
Liberty,2004,Number,4399
Liberty,2005,Number,5125
Limestone,1989,Number,1516
Limestone,1993,Number,1635
Limestone,1995,Number,1695
Limestone,1997,Number,1683
Limestone,1998,Number,1598
Limestone,1999,Number,1287
Limestone,2000,Number,1437
Limestone,2001,Number,1411
Limestone,2002,Number,1368
Limestone,2003,Number,1434
Limestone,2004,Number,1363
Limestone,2005,Number,1538
Lipscomb,1989,Number,161
Lipscomb,1993,Number,124
Lipscomb,1995,Number,145
Lipscomb,1997,Number,141
Lipscomb,1998,Number,160
Lipscomb,1999,Number,201
Lipscomb,2000,Number,168
Lipscomb,2001,Number,168
Lipscomb,2002,Number,142
Lipscomb,2003,Number,156
Lipscomb,2004,Number,143
Lipscomb,2005,Number,169
Live Oak,1989,Number,770
Live Oak,1993,Number,731
Live Oak,1995,Number,792
Live Oak,1997,Number,723
Live Oak,1998,Number,721
Live Oak,1999,Number,616
Live Oak,2000,Number,615
Live Oak,2001,Number,557
Live Oak,2002,Number,554
Live Oak,2003,Number,546
Live Oak,2004,Number,538
Live Oak,2005,Number,617
Llano,1989,Number,372
Llano,1993,Number,413
Llano,1995,Number,486
Llano,1997,Number,607
Llano,1998,Number,555
Llano,1999,Number,479
Llano,2000,Number,626
Llano,2001,Number,656
Llano,2002,Number,587
Llano,2003,Number,657
Llano,2004,Number,642
Llano,2005,Number,700
Loving,1989,Number,0
Loving,1993,Number,1
Loving,1995,Number,3
Loving,1997,Number,8
Loving,1998,Number,5
Loving,1999,Number,0
Loving,2000,Number,5
Loving,2001,Number,8
Loving,2002,Number,1
Loving,2003,Number,1
Loving,2004,Number,3
Loving,2005,Number,5
Lubbock,1989,Number,13255
Lubbock,1993,Number,18172
Lubbock,1995,Number,17695
Lubbock,1997,Number,16877
Lubbock,1998,Number,15550
Lubbock,1999,Number,13329
Lubbock,2000,Number,14415
Lubbock,2001,Number,14529
Lubbock,2002,Number,15145
Lubbock,2003,Number,15704
Lubbock,2004,Number,15429
Lubbock,2005,Number,15315
Lynn,1989,Number,935
Lynn,1993,Number,763
Lynn,1995,Number,790
Lynn,1997,Number,709
Lynn,1998,Number,656
Lynn,1999,Number,570
Lynn,2000,Number,568
Lynn,2001,Number,545
Lynn,2002,Number,472
Lynn,2003,Number,482
Lynn,2004,Number,495
Lynn,2005,Number,566
McCulloch,1989,Number,825
McCulloch,1993,Number,797
McCulloch,1995,Number,855
McCulloch,1997,Number,762
McCulloch,1998,Number,759
McCulloch,1999,Number,608
McCulloch,2000,Number,679
McCulloch,2001,Number,685
McCulloch,2002,Number,635
McCulloch,2003,Number,656
McCulloch,2004,Number,617
McCulloch,2005,Number,698
McLennan,1989,Number,12188
McLennan,1993,Number,15814
McLennan,1995,Number,15585
McLennan,1997,Number,14361
McLennan,1998,Number,13588
McLennan,1999,Number,11698
McLennan,2000,Number,12508
McLennan,2001,Number,13045
McLennan,2002,Number,13157
McLennan,2003,Number,14195
McLennan,2004,Number,14262
McLennan,2005,Number,13684
McMullen,1989,Number,41
McMullen,1993,Number,11
McMullen,1995,Number,42
McMullen,1997,Number,40
McMullen,1998,Number,45
McMullen,1999,Number,56
McMullen,2000,Number,37
McMullen,2001,Number,29
McMullen,2002,Number,17
McMullen,2003,Number,31
McMullen,2004,Number,29
McMullen,2005,Number,35
Crane,1989,Percent,0.203
Crane,1993,Percent,0.183
Crane,1995,Percent,0.203
Crane,1997,Percent,0.161
Crane,1998,Percent,0.165
Crane,1999,Percent,0.153
Crane,2000,Percent,0.175
Crane,2001,Percent,0.159
Crane,2002,Percent,0.17
Crane,2003,Percent,0.156
Crane,2004,Percent,0.141
Crane,2005,Percent,0.158
Crockett,1989,Percent,0.392
Crockett,1993,Percent,0.294
Crockett,1995,Percent,0.287
Crockett,1997,Percent,0.217
Crockett,1998,Percent,0.239
Crockett,1999,Percent,0.248
Crockett,2000,Percent,0.257
Crockett,2001,Percent,0.228
Crockett,2002,Percent,0.192
Crockett,2003,Percent,0.206
Crockett,2004,Percent,0.219
Crockett,2005,Percent,0.238
Crosby,1989,Percent,0.4
Crosby,1993,Percent,0.382
Crosby,1995,Percent,0.403
Crosby,1997,Percent,0.375
Crosby,1998,Percent,0.378
Crosby,1999,Percent,0.369
Crosby,2000,Percent,0.353
Crosby,2001,Percent,0.347
Crosby,2002,Percent,0.343
Crosby,2003,Percent,0.337
Crosby,2004,Percent,0.333
Crosby,2005,Percent,0.438
Culberson,1989,Percent,0.381
Culberson,1993,Percent,0.366
Culberson,1995,Percent,0.398
Culberson,1997,Percent,0.415
Culberson,1998,Percent,0.387
Culberson,1999,Percent,0.313
Culberson,2000,Percent,0.379
Culberson,2001,Percent,0.369
Culberson,2002,Percent,0.333
Culberson,2003,Percent,0.339
Culberson,2004,Percent,0.318
Culberson,2005,Percent,0.382
Dallam,1989,Percent,0.254
Dallam,1993,Percent,0.239
Dallam,1995,Percent,0.247
Dallam,1997,Percent,0.237
Dallam,1998,Percent,0.244
Dallam,1999,Percent,0.16
Dallam,2000,Percent,0.225
Dallam,2001,Percent,0.217
Dallam,2002,Percent,0.197
Dallam,2003,Percent,0.214
Dallam,2004,Percent,0.195
Dallam,2005,Percent,0.234
Dallas,1989,Percent,0.19
Dallas,1993,Percent,0.285
Dallas,1995,Percent,0.228
Dallas,1997,Percent,0.199
Dallas,1998,Percent,0.199
Dallas,1999,Percent,0.184
Dallas,2000,Percent,0.178
Dallas,2001,Percent,0.192
Dallas,2002,Percent,0.202
Dallas,2003,Percent,0.235
Dallas,2004,Percent,0.236
Dallas,2005,Percent,0.236
Dawson,1989,Percent,0.42
Dawson,1993,Percent,0.369
Dawson,1995,Percent,0.398
Dawson,1997,Percent,0.33
Dawson,1998,Percent,0.334
Dawson,1999,Percent,0.293
Dawson,2000,Percent,0.325
Dawson,2001,Percent,0.321
Dawson,2002,Percent,0.308
Dawson,2003,Percent,0.311
Dawson,2004,Percent,0.3
Dawson,2005,Percent,0.348
Deaf Smith,1989,Percent,0.357
Deaf Smith,1993,Percent,0.329
Deaf Smith,1995,Percent,0.336
Deaf Smith,1997,Percent,0.309
Deaf Smith,1998,Percent,0.3
Deaf Smith,1999,Percent,0.264
Deaf Smith,2000,Percent,0.284
Deaf Smith,2001,Percent,0.276
Deaf Smith,2002,Percent,0.246
Deaf Smith,2003,Percent,0.246
Deaf Smith,2004,Percent,0.262
Deaf Smith,2005,Percent,0.313
Delta,1989,Percent,0.308
Delta,1993,Percent,0.281
Delta,1995,Percent,0.304
Delta,1997,Percent,0.302
Delta,1998,Percent,0.28
Delta,1999,Percent,0.217
Delta,2000,Percent,0.25
Delta,2001,Percent,0.26
Delta,2002,Percent,0.246
Delta,2003,Percent,0.239
Delta,2004,Percent,0.225
Delta,2005,Percent,0.249
Denton,1989,Percent,0.072
Denton,1993,Percent,0.104
Denton,1995,Percent,0.084
Denton,1997,Percent,0.076
Denton,1998,Percent,0.075
Denton,1999,Percent,0.065
Denton,2000,Percent,0.073
Denton,2001,Percent,0.077
Denton,2002,Percent,0.079
Denton,2003,Percent,0.098
Denton,2004,Percent,0.096
Denton,2005,Percent,0.081
