Location,TimeFrame,DataFormat,Data
Brewster,1996,Number,9290
Brewster,1997,Number,9279
Brewster,1998,Number,9205
Brewster,1999,Number,9126
Brewster,2000,Number,8866
Brewster,2001,Number,8905
Brewster,2002,Number,9054
Brewster,2003,Number,9265
Brewster,2004,Number,9241
Brewster,2005,Number,9204
Brewster,2006,Number,9231
Brewster,2007,Number,9257
Brewster,2009,Number,9416
Brewster,2008,Number,9279
Brewster,2010,Number,9232
Brewster,2011,Number,9333
Briscoe,1990,Number,1971
Briscoe,1991,Number,1938
Briscoe,1992,Number,2003
Briscoe,1993,Number,1931
Briscoe,1994,Number,1924
Briscoe,1995,Number,1998
Briscoe,1996,Number,2038
Briscoe,1997,Number,1958
Briscoe,1998,Number,1921
Briscoe,1999,Number,1835
Briscoe,2000,Number,1790
Briscoe,2001,Number,1790
Briscoe,2002,Number,1828
Briscoe,2003,Number,1691
Briscoe,2004,Number,1657
Briscoe,2005,Number,1547
Briscoe,2006,Number,1573
Briscoe,2007,Number,1576
Briscoe,2009,Number,1628
Briscoe,2008,Number,1603
Briscoe,2010,Number,1637
Briscoe,2011,Number,1652
Brooks,1990,Number,8204
Brooks,1991,Number,8379
Brooks,1992,Number,8441
Brooks,1993,Number,8264
Brooks,1994,Number,8241
Brooks,1995,Number,8334
Brooks,1996,Number,8331
Brooks,1997,Number,8362
Brooks,1998,Number,8434
Brooks,1999,Number,8387
Brooks,2000,Number,7976
Brooks,2001,Number,7839
Brooks,2002,Number,7806
Brooks,2003,Number,7827
Brooks,2004,Number,7872
Brooks,2005,Number,7627
Brooks,2006,Number,7729
Brooks,2007,Number,7705
Brooks,2009,Number,7721
Brooks,2008,Number,7728
Brooks,2010,Number,7223
Brooks,2011,Number,7272
Brown,1990,Number,34371
Brown,1991,Number,34880
Brown,1992,Number,34807
Brown,1993,Number,34963
Brown,1994,Number,35530
Brown,1995,Number,36570
Brown,1996,Number,37283
Brown,1997,Number,37233
Brown,1998,Number,37210
Brown,1999,Number,36807
Brown,2000,Number,37674
Brown,2001,Number,37963
Brown,2002,Number,38584
Brown,2003,Number,38231
Brown,2004,Number,38260
Brown,2005,Number,38181
Brown,2006,Number,38617
Brown,2007,Number,38672
Brown,2009,Number,38726
Brown,2008,Number,38703
Brown,2010,Number,38106
Brown,2011,Number,38341
Burleson,1990,Number,13625
Burleson,1991,Number,13848
Burleson,1992,Number,13955
Burleson,1993,Number,14405
Burleson,1994,Number,14657
Burleson,1995,Number,15060
Burleson,1996,Number,15136
Burleson,1997,Number,15214
Burleson,1998,Number,15453
Burleson,1999,Number,15495
Burleson,2000,Number,16470
Burleson,2001,Number,16634
Burleson,2002,Number,17147
Burleson,2003,Number,17457
Burleson,2004,Number,17500
Burleson,2005,Number,17835
Burleson,2006,Number,18101
Burleson,2007,Number,18143
Burleson,2009,Number,18167
Burleson,2008,Number,18156
Burleson,2010,Number,17187
Burleson,2011,Number,17469
Burnet,1990,Number,22677
Burnet,1991,Number,23221
Burnet,1992,Number,23386
Burnet,1993,Number,23956
Burnet,1994,Number,25270
Burnet,1995,Number,26560
Burnet,1996,Number,29426
Burnet,1997,Number,30272
Burnet,1998,Number,30829
Burnet,1999,Number,31590
Burnet,2000,Number,34147
Burnet,2001,Number,35502
Burnet,2002,Number,36210
Burnet,2003,Number,37511
Burnet,2004,Number,38236
Burnet,2005,Number,39489
Burnet,2006,Number,40642
Burnet,2007,Number,42472
Burnet,2009,Number,44081
Burnet,2008,Number,43117
Burnet,2010,Number,42750
Burnet,2011,Number,43348
Caldwell,1990,Number,26392
Caldwell,1991,Number,26745
Caldwell,1992,Number,26683
Caldwell,1993,Number,27125
Caldwell,1994,Number,27681
Caldwell,1995,Number,28463
Caldwell,1996,Number,29558
Caldwell,1997,Number,30707
Caldwell,1998,Number,31919
Caldwell,1999,Number,32599
Caldwell,2000,Number,32194
Caldwell,2001,Number,33322
Caldwell,2002,Number,34358
Caldwell,2003,Number,35008
Caldwell,2004,Number,35493
Caldwell,2005,Number,35426
Caldwell,2006,Number,35562
Caldwell,2007,Number,35756
Caldwell,2009,Number,37253
Caldwell,2008,Number,36644
Caldwell,2010,Number,38066
Caldwell,2011,Number,38583
