Location,TimeFrame,DataFormat,Data
Cochran,2004,Percent,0.073
Cochran,2006,Number,92
Cochran,2005,Number,97
Cochran,2005,Percent,0.062
Cochran,2006,Percent,0.06
Cochran,2007,Percent,0.05
Cochran,2007,Number,76
Cochran,2008,Number,75
Cochran,2009,Number,102
Cochran,2009,Percent,0.067
Cochran,2008,Percent,0.048
Cochran,2010,Number,116
Cochran,2010,Percent,0.082
Cochran,2011,Percent,0.09
Cochran,2011,Number,124
Cochran,2012,Percent,0.077
Cochran,2012,Number,105
Coke,2012,Number,77
Coke,2012,Percent,0.062
Coke,2011,Number,92
Coke,2011,Percent,0.07
Coke,2010,Percent,0.079
Coke,2010,Number,105
Coke,2008,Percent,0.077
Coke,2009,Percent,0.084
Coke,2009,Number,112
Coke,2008,Number,105
Coke,2007,Number,79
Coke,2007,Percent,0.058
Coke,2006,Percent,0.057
Coke,2005,Percent,0.049
Coke,2005,Number,68
Coke,2006,Number,78
Coke,2004,Percent,0.055
Coke,2004,Number,83
Coke,2003,Percent,0.024
Coke,2003,Number,35
Coke,2002,Percent,0.026
Coke,2002,Number,37
Coke,2001,Number,30
Coke,2001,Percent,0.019
Coke,2000,Percent,0.02
Coke,2000,Number,33
Coke,1999,Percent,0.028
Coke,1999,Number,44
Coke,1998,Percent,0.031
Coke,1998,Number,48
Coke,1997,Number,48
Coke,1997,Percent,0.031
Coke,1996,Percent,0.022
Coke,1996,Number,35
Coke,1995,Number,36
Coke,1995,Percent,0.023
Coke,1994,Percent,0.035
Coke,1993,Percent,0.035
Coke,1993,Number,49
Coke,1994,Number,52
Coke,1992,Percent,0.041
Coke,1992,Number,58
Coke,1991,Percent,0.023
Coke,1991,Number,31
Coke,1990,Number,22
Coke,1990,Percent,0.016
Coleman,1990,Percent,0.087
Coleman,1990,Number,346
Coleman,1991,Number,262
Coleman,1991,Percent,0.072
Coleman,1992,Number,293
Coleman,1992,Percent,0.08
Coleman,1994,Number,234
Coleman,1993,Number,227
Coleman,1993,Percent,0.06
Coleman,1994,Percent,0.061
Coleman,1995,Percent,0.067
Coleman,1995,Number,265
Coleman,1996,Number,270
Coleman,1996,Percent,0.068
Coleman,1997,Percent,0.085
Coleman,1997,Number,341
Coleman,1998,Number,339
Coleman,1998,Percent,0.092
Coleman,1999,Number,215
Coleman,1999,Percent,0.065
Coleman,2000,Number,160
Coleman,2000,Percent,0.05
Coleman,2001,Percent,0.048
Coleman,2001,Number,147
Coleman,2002,Number,244
Coleman,2002,Percent,0.075
Coleman,2003,Number,225
Coleman,2003,Percent,0.071
Coleman,2004,Number,244
Coleman,2004,Percent,0.057
Coleman,2006,Number,187
Coleman,2005,Number,204
Coleman,2005,Percent,0.046
Coleman,2006,Percent,0.044
Coleman,2007,Percent,0.037
Coleman,2007,Number,162
Coleman,2008,Number,181
Coleman,2009,Number,310
Coleman,2009,Percent,0.07
Coleman,2008,Percent,0.04
Coleman,2010,Number,307
Coleman,2010,Percent,0.069
Coleman,2011,Percent,0.071
Coleman,2011,Number,304
Coleman,2012,Percent,0.059
Coleman,2012,Number,246
Collin,2012,Number,27150
Collin,2012,Percent,0.061
Collin,2011,Number,30552
Collin,2011,Percent,0.07
Collin,2010,Percent,0.075
Collin,2010,Number,31648
Collin,2008,Percent,0.046
Collin,2009,Percent,0.073
Collin,2009,Number,30066
Collin,2008,Number,18406
Collin,2007,Number,15142
Collin,2007,Percent,0.039
Collin,2006,Percent,0.043
Collin,2005,Percent,0.042
Collin,2005,Number,15186
Collin,2006,Number,16300
Collin,2004,Percent,0.048
Collin,2004,Number,16437
Collin,2003,Percent,0.062
Collin,2003,Number,20091
Collin,2002,Percent,0.064
Collin,2002,Number,20654
Collin,2001,Number,11969
Collin,2001,Percent,0.041
Collin,2000,Percent,0.02
Collin,2000,Number,5767
Collin,1999,Percent,0.02
Collin,1999,Number,5721
Collin,1998,Percent,0.02
Collin,1998,Number,5243
Collin,1997,Number,5654
Collin,1997,Percent,0.023
Collin,1996,Percent,0.025
Collin,1996,Number,5683
Collin,1995,Number,6755
Collin,1995,Percent,0.032
Collin,1994,Percent,0.038
Collin,1993,Percent,0.042
Collin,1993,Number,7642
Collin,1994,Number,7409
Collin,1992,Percent,0.052
Collin,1992,Number,9054
Collin,1991,Percent,0.047
Collin,1991,Number,7886
Collin,1990,Number,6137
Collin,1990,Percent,0.038
Collingsworth,1990,Percent,0.035
Collingsworth,1990,Number,63
Collingsworth,1991,Number,81
Collingsworth,1991,Percent,0.045
Collingsworth,1992,Number,86
Collingsworth,1992,Percent,0.048
Collingsworth,1994,Number,107
Collingsworth,1993,Number,102
Collingsworth,1993,Percent,0.057
Collingsworth,1994,Percent,0.062
Collingsworth,1995,Percent,0.038
Collingsworth,1995,Number,64
Collingsworth,1996,Number,64
Collingsworth,1996,Percent,0.037
Collingsworth,1997,Percent,0.039
Collingsworth,1997,Number,66
Collingsworth,1998,Number,25
Collingsworth,1998,Percent,0.016
Collingsworth,1999,Number,16
Collingsworth,1999,Percent,0.011
Collingsworth,2000,Number,19
Collingsworth,2000,Percent,0.012
Collingsworth,2001,Percent,0.011
Collingsworth,2001,Number,18
Collingsworth,2002,Number,44
Collingsworth,2002,Percent,0.026
Collingsworth,2003,Number,67
Collingsworth,2003,Percent,0.038
Collingsworth,2004,Number,84
Collingsworth,2004,Percent,0.051
Collingsworth,2006,Number,70
Collingsworth,2005,Number,74
Collingsworth,2005,Percent,0.046
Collingsworth,2006,Percent,0.044
Collingsworth,2007,Percent,0.034
Collingsworth,2007,Number,53
Collingsworth,2008,Number,59
Collingsworth,2009,Number,82
Collingsworth,2009,Percent,0.055
Collingsworth,2008,Percent,0.039
Collingsworth,2010,Number,78
Collingsworth,2010,Percent,0.054
Collingsworth,2011,Percent,0.053
Collingsworth,2011,Number,76
Collingsworth,2012,Percent,0.047
Collingsworth,2012,Number,64
Colorado,2012,Number,653
Colorado,2012,Percent,0.057
Colorado,2011,Number,805
Colorado,2011,Percent,0.071
Colorado,2010,Percent,0.075
Colorado,2010,Number,794
Colorado,2008,Percent,0.04
Colorado,2009,Percent,0.065
Colorado,2009,Number,700
Colorado,2008,Number,439
Colorado,2007,Number,391
Colorado,2007,Percent,0.037
Colorado,2006,Percent,0.044
Colorado,2005,Percent,0.043
Colorado,2005,Number,447
Colorado,2006,Number,476
Colorado,2004,Percent,0.051
Colorado,2004,Number,522
Colorado,2003,Percent,0.048
Colorado,2003,Number,409
Colorado,2002,Percent,0.043
Colorado,2002,Number,351
Colorado,2001,Number,306
Colorado,2001,Percent,0.038
Colorado,2000,Percent,0.033
Colorado,2000,Number,272
Colorado,1999,Percent,0.038
Colorado,1999,Number,314
Colorado,1998,Percent,0.037
Colorado,1998,Number,306
Colorado,1997,Number,325
Colorado,1997,Percent,0.04
Colorado,1996,Percent,0.034
Colorado,1996,Number,274
Colorado,1995,Number,277
Colorado,1995,Percent,0.034
Colorado,1994,Percent,0.041
Colorado,1993,Percent,0.039
Colorado,1993,Number,332
Colorado,1994,Number,342
Colorado,1992,Percent,0.047
Colorado,1992,Number,390
Colorado,1991,Percent,0.029
Colorado,1991,Number,235
Colorado,1990,Number,212
Colorado,1990,Percent,0.027
Comal,1990,Percent,0.053
Comal,1990,Number,1377
Comal,1991,Number,1489
Comal,1991,Percent,0.056
Comal,1992,Number,1502
Comal,1992,Percent,0.054
Comal,1994,Number,1222
Comal,1993,Number,1484
Comal,1993,Percent,0.051
Comal,1994,Percent,0.039
Comal,1995,Percent,0.036
Comal,1995,Number,1183
Comal,1996,Number,1116
Comal,1996,Percent,0.032
Comal,1997,Percent,0.03
Comal,1997,Number,1099
Comal,1998,Number,1005
Comal,1998,Percent,0.027
Comal,1999,Number,981
Comal,1999,Percent,0.025
Comal,2000,Number,1000
Comal,2000,Percent,0.025
Comal,2001,Percent,0.035
Comal,2001,Number,1437
Comal,2002,Number,2182
Comal,2002,Percent,0.05
Comal,2003,Number,2165
Comal,2003,Percent,0.049
Comal,2004,Number,2342
Comal,2004,Percent,0.051
Comal,2006,Number,2098
Comal,2005,Number,1986
Comal,2005,Percent,0.042
Comal,2006,Percent,0.041
Comal,2007,Percent,0.037
Comal,2007,Number,1911
Comal,2008,Number,2223
Comal,2009,Number,3477
Comal,2009,Percent,0.062
Comal,2008,Percent,0.041
Comal,2010,Number,3887
Comal,2010,Percent,0.066
Comal,2011,Percent,0.069
Comal,2011,Number,3810
Comal,2012,Percent,0.061
Comal,2012,Number,3415
Comanche,2012,Number,372
Comanche,2012,Percent,0.058
Comanche,2011,Number,452
Comanche,2011,Percent,0.067
Comanche,2010,Percent,0.067
Comanche,2010,Number,456
Comanche,2008,Percent,0.039
Comanche,2009,Percent,0.061
Comanche,2009,Number,416
Comanche,2008,Number,256
Comanche,2007,Number,256
Comanche,2007,Percent,0.04
Comanche,2006,Percent,0.046
Comanche,2005,Percent,0.047
Comanche,2005,Number,302
Comanche,2006,Number,296
Comanche,2004,Percent,0.05
Comanche,2004,Number,345
Comanche,2003,Percent,0.038
Comanche,2003,Number,258
Comanche,2002,Percent,0.03
Comanche,2002,Number,199
Comanche,2001,Number,174
Comanche,2001,Percent,0.027
Comanche,2000,Percent,0.026
Comanche,2000,Number,167
Comanche,1999,Percent,0.034
Comanche,1999,Number,224
Comanche,1998,Percent,0.038
Comanche,1998,Number,262
Comanche,1997,Number,276
Comanche,1997,Percent,0.042
Comanche,1996,Percent,0.043
Comanche,1996,Number,290
Comanche,1995,Number,242
Comanche,1995,Percent,0.037
Comanche,1994,Percent,0.037
Comanche,1993,Percent,0.047
Comanche,1993,Number,303
Comanche,1994,Number,247
Comanche,1992,Percent,0.051
Comanche,1992,Number,318
Comanche,1991,Percent,0.046
Comanche,1991,Number,276
Comanche,1990,Number,300
Comanche,1990,Percent,0.05
Concho,1990,Percent,0.031
Concho,1990,Number,45
Concho,1991,Number,35
Concho,1991,Percent,0.024
Concho,1992,Number,48
Concho,1992,Percent,0.033
Concho,1994,Number,49
Concho,1993,Number,45
Concho,1993,Percent,0.031
Concho,1994,Percent,0.034
Concho,1995,Percent,0.022
Concho,1995,Number,31
Concho,1996,Number,32
Concho,1996,Percent,0.022
Concho,1997,Percent,0.027
Concho,1997,Number,41
Concho,1998,Number,39
Concho,1998,Percent,0.026
Concho,1999,Number,39
Concho,1999,Percent,0.025
Concho,2000,Number,48
Concho,2000,Percent,0.032
Concho,2001,Percent,0.019
Concho,2001,Number,29
Concho,2002,Number,27
Concho,2002,Percent,0.018
Concho,2003,Number,38
Concho,2003,Percent,0.026
Concho,2004,Number,90
Concho,2004,Percent,0.064
Concho,2006,Number,77
Concho,2005,Number,84
Concho,2005,Percent,0.06
Concho,2006,Percent,0.057
Concho,2007,Percent,0.05
Concho,2007,Number,67
Concho,2008,Number,70
Concho,2009,Number,101
Concho,2009,Percent,0.074
Concho,2008,Percent,0.053
Concho,2010,Number,109
Concho,2010,Percent,0.083
Concho,2011,Percent,0.079
Concho,2011,Number,108
Concho,2012,Percent,0.071
Concho,2012,Number,93
Cooke,2012,Number,1047
Cooke,2012,Percent,0.044
Cooke,2011,Number,1259
Cooke,2011,Percent,0.054
Cooke,2010,Percent,0.066
Cooke,2010,Number,1445
Cooke,2008,Percent,0.035
Cooke,2009,Percent,0.066
Cooke,2009,Number,1445
Cooke,2008,Number,799
Cooke,2007,Number,799
Cooke,2007,Percent,0.037
Cooke,2006,Percent,0.039
Cooke,2005,Percent,0.041
Cooke,2005,Number,810
Cooke,2006,Number,814
Cooke,2004,Percent,0.049
Cooke,2004,Number,954
Cooke,2003,Percent,0.048
Cooke,2003,Number,850
Cooke,2002,Percent,0.053
Cooke,2002,Number,897
Cooke,2001,Number,840
Cooke,2001,Percent,0.047
Cooke,2000,Percent,0.031
Cooke,2000,Number,547
Cooke,1999,Percent,0.031
Cooke,1999,Number,522
Cooke,1998,Percent,0.033
Cooke,1998,Number,552
Cooke,1997,Number,611
Cooke,1997,Percent,0.037
Cooke,1996,Percent,0.039
Cooke,1996,Number,626
Cooke,1995,Number,792
Cooke,1995,Percent,0.051
Cooke,1994,Percent,0.061
Cooke,1993,Percent,0.068
Cooke,1993,Number,1031
Cooke,1994,Number,951
Cooke,1992,Percent,0.063
Cooke,1992,Number,973
Cooke,1991,Percent,0.058
Cooke,1991,Number,873
Cooke,1990,Number,718
Cooke,1990,Percent,0.049
Coryell,1990,Percent,0.082
Coryell,1990,Number,1478
Coryell,1991,Number,1179
Coryell,1991,Percent,0.069
Coryell,1992,Number,1137
Coryell,1992,Percent,0.062
Coryell,1994,Number,971
Coryell,1993,Number,1005
Coryell,1993,Percent,0.052
Coryell,1994,Percent,0.049
Coryell,1995,Percent,0.048
Coryell,1995,Number,997
Coryell,1996,Number,993
Coryell,1996,Percent,0.046
Coryell,1997,Percent,0.049
Coryell,1997,Number,1069
Coryell,1998,Number,928
Coryell,1998,Percent,0.044
Coryell,1999,Number,807
Coryell,1999,Percent,0.038
Coryell,2000,Number,861
Coryell,2000,Percent,0.04
Coryell,2001,Percent,0.049
Coryell,2001,Number,1059
Coryell,2002,Number,1230
Coryell,2002,Percent,0.058
Coryell,2003,Number,1281
Coryell,2003,Percent,0.06
Coryell,2004,Number,1712
Coryell,2004,Percent,0.068
Coryell,2006,Number,1682
Coryell,2005,Number,1630
Coryell,2005,Percent,0.063
Coryell,2006,Percent,0.065
Coryell,2007,Percent,0.057
Coryell,2007,Number,1414
Coryell,2008,Number,1480
Coryell,2009,Number,2051
Coryell,2009,Percent,0.084
Coryell,2008,Percent,0.061
Coryell,2010,Number,2213
Coryell,2010,Percent,0.088
Coryell,2011,Percent,0.092
Coryell,2011,Number,2280
Coryell,2012,Percent,0.086
Coryell,2012,Number,2140
Cottle,2012,Number,48
Cottle,2012,Percent,0.061
Cottle,2011,Number,49
Cottle,2011,Percent,0.064
Cottle,2010,Percent,0.063
Cottle,2010,Number,48
Cottle,2008,Percent,0.04
Cottle,2009,Percent,0.056
Cottle,2009,Number,46
Cottle,2008,Number,34
Cottle,2007,Number,35
Cottle,2007,Percent,0.043
Cottle,2006,Percent,0.054
Cottle,2005,Percent,0.055
Cottle,2005,Number,47
Cottle,2006,Number,43
Cottle,2004,Percent,0.055
Cottle,2004,Number,50
Cottle,2003,Percent,0.061
Cottle,2003,Number,54
Cottle,2002,Percent,0.05
Cottle,2002,Number,40
Cottle,2001,Number,42
Cottle,2001,Percent,0.05
Cottle,2000,Percent,0.043
Cottle,2000,Number,34
Cottle,1999,Percent,0.051
Cottle,1999,Number,43
Cottle,1998,Percent,0.055
Cottle,1998,Number,46
Cottle,1997,Number,66
Cottle,1997,Percent,0.079
Cottle,1996,Percent,0.072
Cottle,1996,Number,63
Cottle,1995,Number,55
Cottle,1995,Percent,0.063
Cottle,1994,Percent,0.066
Cottle,1993,Percent,0.08
Cottle,1993,Number,72
Cottle,1994,Number,56
Cottle,1992,Percent,0.074
Cottle,1992,Number,68
Cottle,1991,Percent,0.045
Cottle,1991,Number,42
Cottle,1990,Number,32
Cottle,1990,Percent,0.032
Crane,1990,Percent,0.036
Crane,1990,Number,81
Crane,1991,Number,98
Crane,1991,Percent,0.042
Crane,1992,Number,177
Crane,1992,Percent,0.078
Crane,1994,Number,124
Crane,1993,Number,156
Crane,1993,Percent,0.07
Crane,1994,Percent,0.056
Crane,1995,Percent,0.043
Crane,1995,Number,96
Crane,1996,Number,81
Crane,1996,Percent,0.035
Crane,1997,Percent,0.037
Crane,1997,Number,82
Crane,1998,Number,128
Crane,1998,Percent,0.059
Crane,1999,Number,177
Crane,1999,Percent,0.088
Crane,2000,Number,100
Crane,2000,Percent,0.056
Crane,2001,Percent,0.06
Crane,2001,Number,94
Crane,2002,Number,121
Crane,2002,Percent,0.069
Crane,2003,Number,124
Crane,2003,Percent,0.068
Crane,2004,Number,102
Crane,2004,Percent,0.065
Crane,2006,Number,79
Crane,2005,Number,86
Crane,2005,Percent,0.054
Crane,2006,Percent,0.045
Crane,2007,Percent,0.04
Crane,2007,Number,68
Crane,2008,Number,69
Crane,2009,Number,157
Crane,2009,Percent,0.087
Crane,2008,Percent,0.041
Crane,2010,Number,135
Crane,2010,Percent,0.081
Crane,2011,Percent,0.073
Crane,2011,Number,129
Crane,2012,Percent,0.053
Crane,2012,Number,102
Crockett,2012,Number,89
Crockett,2012,Percent,0.04
Crockett,2011,Number,115
Crockett,2011,Percent,0.053
Crockett,2010,Percent,0.068
Crockett,2010,Number,147
Crockett,2008,Percent,0.029
Crockett,2009,Percent,0.086
Crockett,2009,Number,199
Crockett,2008,Number,65
Crockett,2007,Number,64
Crockett,2007,Percent,0.031
Crockett,2006,Percent,0.036
Crockett,2005,Percent,0.039
Crockett,2005,Number,82
Crockett,2006,Number,74
Crockett,2004,Percent,0.041
Crockett,2004,Number,86
Crockett,2003,Percent,0.029
Crockett,2003,Number,53
Crockett,2002,Percent,0.038
Crockett,2002,Number,72
Crockett,2001,Number,47
Crockett,2001,Percent,0.026
Crockett,2000,Percent,0.036
Crockett,2000,Number,66
Crockett,1999,Percent,0.081
Crockett,1999,Number,166
Crockett,1998,Percent,0.047
Crockett,1998,Number,100
Crockett,1997,Number,63
Crockett,1997,Percent,0.031
Crockett,1996,Percent,0.031
Crockett,1996,Number,62
Crockett,1995,Number,61
Crockett,1995,Percent,0.03
Crockett,1994,Percent,0.032
Crockett,1993,Percent,0.049
Crockett,1993,Number,94
Crockett,1994,Number,63
Crockett,1992,Percent,0.078
Crockett,1992,Number,151
Crockett,1991,Percent,0.054
Crockett,1991,Number,99
Crockett,1990,Number,76
Crockett,1990,Percent,0.041
Crosby,1990,Percent,0.044
Crosby,1990,Number,141
Crosby,1991,Number,152
Crosby,1991,Percent,0.046
Crosby,1992,Number,263
Crosby,1992,Percent,0.08
Crosby,1994,Number,249
Crosby,1993,Number,245
Crosby,1993,Percent,0.073
Crosby,1994,Percent,0.075
Crosby,1995,Percent,0.066
Crosby,1995,Number,213
Crosby,1996,Number,253
Crosby,1996,Percent,0.08
Crosby,1997,Percent,0.075
Crosby,1997,Number,230
Crosby,1998,Number,219
Crosby,1998,Percent,0.074
Crosby,1999,Number,176
Crosby,1999,Percent,0.065
Crosby,2000,Number,139
Crosby,2000,Percent,0.052
Crosby,2001,Percent,0.057
Crosby,2001,Number,160
Crosby,2002,Number,148
Crosby,2002,Percent,0.054
Crosby,2003,Number,201
Crosby,2003,Percent,0.069
Crosby,2004,Number,187
Crosby,2004,Percent,0.063
Crosby,2006,Number,163
Crosby,2005,Number,166
Crosby,2005,Percent,0.056
Crosby,2006,Percent,0.054
Crosby,2007,Percent,0.046
Crosby,2007,Number,130
Crosby,2008,Number,131
Crosby,2009,Number,185
Crosby,2009,Percent,0.069
Crosby,2008,Percent,0.049
Crosby,2010,Number,208
Crosby,2010,Percent,0.079
Crosby,2011,Percent,0.093
Crosby,2011,Number,241
Crosby,2012,Percent,0.068
Crosby,2012,Number,170
Culberson,2012,Number,59
Culberson,2012,Percent,0.035
Culberson,2011,Number,71
Culberson,2011,Percent,0.042
Culberson,2010,Percent,0.044
Culberson,2010,Number,75
Culberson,2008,Percent,0.03
Culberson,2009,Percent,0.043
Culberson,2009,Number,77
Culberson,2008,Number,53
Culberson,2007,Number,47
Culberson,2007,Percent,0.027
Culberson,2006,Percent,0.032
Culberson,2005,Percent,0.045
Culberson,2005,Number,74
Culberson,2006,Number,54
Culberson,2004,Percent,0.057
Culberson,2004,Number,89
Culberson,2003,Percent,0.084
Culberson,2003,Number,92
Culberson,2002,Percent,0.096
Culberson,2002,Number,106
Culberson,2001,Number,79
Culberson,2001,Percent,0.076
Culberson,2000,Percent,0.102
Culberson,2000,Number,110
Culberson,1999,Percent,0.079
Culberson,1999,Number,98
Culberson,1998,Percent,0.082
Culberson,1998,Number,102
Culberson,1997,Number,126
Culberson,1997,Percent,0.093
Culberson,1996,Percent,0.09
Culberson,1996,Number,121
Culberson,1995,Number,74
Culberson,1995,Percent,0.058
Culberson,1994,Percent,0.056
Culberson,1993,Percent,0.07
Culberson,1993,Number,98
Culberson,1994,Number,72
Culberson,1992,Percent,0.075
Culberson,1992,Number,115
Culberson,1991,Percent,0.07
Culberson,1991,Number,111
Culberson,1990,Number,115
Culberson,1990,Percent,0.071
Dallam,1990,Percent,0.022
Dallam,1990,Number,56
Dallam,1991,Number,77
Dallam,1991,Percent,0.029
Dallam,1992,Number,102
Dallam,1992,Percent,0.036
Dallam,1994,Number,82
Dallam,1993,Number,89
Dallam,1993,Percent,0.029
Dallam,1994,Percent,0.025
Dallam,1995,Percent,0.034
Dallam,1995,Number,111
Dallam,1996,Number,99
Dallam,1996,Percent,0.03
Dallam,1997,Percent,0.037
Dallam,1997,Number,125
Dallam,1998,Number,118
Dallam,1998,Percent,0.032
Dallam,1999,Number,97
Dallam,1999,Percent,0.027
Dallam,2000,Number,103
Dallam,2000,Percent,0.028
Dallam,2001,Percent,0.022
Dallam,2001,Number,78
Dallam,2002,Number,90
Dallam,2002,Percent,0.026
Dallam,2003,Number,104
Dallam,2003,Percent,0.029
Dallam,2004,Number,136
Dallam,2004,Percent,0.04
Dallam,2006,Number,105
Dallam,2005,Number,114
Dallam,2005,Percent,0.037
Dallam,2006,Percent,0.035
Dallam,2007,Percent,0.029
Dallam,2007,Number,92
Dallam,2008,Number,107
Dallam,2009,Number,160
Dallam,2009,Percent,0.043
Dallam,2008,Percent,0.03
Dallam,2010,Number,197
Dallam,2010,Percent,0.052
Dallam,2011,Percent,0.046
Dallam,2011,Number,174
Dallam,2012,Percent,0.039
Dallam,2012,Number,148
Dallas,2012,Number,85157
Dallas,2012,Percent,0.072
Dallas,2011,Number,98479
Dallas,2011,Percent,0.084
Dallas,2010,Percent,0.088
Dallas,2010,Number,102781
Dallas,2008,Percent,0.054
Dallas,2009,Percent,0.082
Dallas,2009,Number,95090
Dallas,2008,Number,62405
Dallas,2007,Number,52656
Dallas,2007,Percent,0.045
Dallas,2006,Percent,0.051
Dallas,2005,Percent,0.057
Dallas,2005,Number,67505
Dallas,2006,Number,60317
Dallas,2004,Percent,0.068
Dallas,2004,Number,79901
Dallas,2003,Percent,0.079
Dallas,2003,Number,97810
Dallas,2002,Percent,0.078
Dallas,2002,Number,99533
Dallas,2001,Number,67174
Dallas,2001,Percent,0.053
Dallas,2000,Percent,0.035
Dallas,2000,Number,42795
Dallas,1999,Percent,0.035
Dallas,1999,Number,42515
Dallas,1998,Percent,0.037
Dallas,1998,Number,44078
Dallas,1997,Number,49264
Dallas,1997,Percent,0.042
Dallas,1996,Percent,0.045
Dallas,1996,Number,51292
Dallas,1995,Number,57926
Dallas,1995,Percent,0.051
Dallas,1994,Percent,0.056
Dallas,1993,Percent,0.066
Dallas,1993,Number,72114
Dallas,1994,Number,62917
Dallas,1992,Percent,0.074
Dallas,1992,Number,81129
Dallas,1991,Percent,0.063
Dallas,1991,Number,67757
Dallas,1990,Number,56446
Dallas,1990,Percent,0.053
Dawson,1990,Percent,0.082
Dawson,1990,Number,486
Dawson,1991,Number,374
Dawson,1991,Percent,0.065
Dawson,1992,Number,424
Dawson,1992,Percent,0.072
Dawson,1994,Number,508
Dawson,1993,Number,452
Dawson,1993,Percent,0.074
Dawson,1994,Percent,0.079
Dawson,1995,Percent,0.067
Dawson,1995,Number,423
Dawson,1996,Number,437
Dawson,1996,Percent,0.07
Dawson,1997,Percent,0.06
Dawson,1997,Number,357
Dawson,1998,Number,366
Dawson,1998,Percent,0.061
Dawson,1999,Number,404
Dawson,1999,Percent,0.066
Dawson,2000,Number,312
Dawson,2000,Percent,0.049
Dawson,2001,Percent,0.047
Dawson,2001,Number,294
Dawson,2002,Number,343
Dawson,2002,Percent,0.062
Dawson,2003,Number,378
Dawson,2003,Percent,0.065
Dawson,2004,Number,416
Dawson,2004,Percent,0.074
Dawson,2006,Number,347
Dawson,2005,Number,373
Dawson,2005,Percent,0.071
Dawson,2006,Percent,0.068
Dawson,2007,Percent,0.054
Dawson,2007,Number,276
Dawson,2008,Number,281
Dawson,2009,Number,441
Dawson,2009,Percent,0.081
Dawson,2008,Percent,0.054
Dawson,2010,Number,442
Dawson,2010,Percent,0.082
Dawson,2011,Percent,0.079
Dawson,2011,Number,440
Dawson,2012,Percent,0.069
Dawson,2012,Number,370
Deaf Smith,2012,Number,440
Deaf Smith,2012,Percent,0.049
Deaf Smith,2011,Number,526
Deaf Smith,2011,Percent,0.056
Deaf Smith,2010,Percent,0.057
Deaf Smith,2010,Number,523
Deaf Smith,2008,Percent,0.038
Deaf Smith,2009,Percent,0.053
Deaf Smith,2009,Number,491
Deaf Smith,2008,Number,342
Deaf Smith,2007,Number,317
Deaf Smith,2007,Percent,0.037
Deaf Smith,2006,Percent,0.044
Deaf Smith,2005,Percent,0.049
Deaf Smith,2005,Number,414
Deaf Smith,2006,Number,362
Deaf Smith,2004,Percent,0.057
Deaf Smith,2004,Number,458
Deaf Smith,2003,Percent,0.06
Deaf Smith,2003,Number,415
Deaf Smith,2002,Percent,0.064
Deaf Smith,2002,Number,456
Deaf Smith,2001,Number,368
Deaf Smith,2001,Percent,0.05
Deaf Smith,2000,Percent,0.062
Deaf Smith,2000,Number,467
Deaf Smith,1999,Percent,0.058
Deaf Smith,1999,Number,454
Deaf Smith,1998,Percent,0.073
Deaf Smith,1998,Number,592
Deaf Smith,1997,Number,643
Deaf Smith,1997,Percent,0.078
Deaf Smith,1996,Percent,0.075
Deaf Smith,1996,Number,642
Deaf Smith,1995,Number,683
Deaf Smith,1995,Percent,0.078
Deaf Smith,1994,Percent,0.077
Deaf Smith,1993,Percent,0.079
Deaf Smith,1993,Number,730
Deaf Smith,1994,Number,696
Deaf Smith,1992,Percent,0.087
Deaf Smith,1992,Number,795
Deaf Smith,1991,Percent,0.067
Deaf Smith,1991,Number,600
Deaf Smith,1990,Number,482
Deaf Smith,1990,Percent,0.054
Delta,1990,Percent,0.052
Delta,1990,Number,119
Delta,1991,Number,136
Delta,1991,Percent,0.067
Delta,1992,Number,145
Delta,1992,Percent,0.069
Delta,1994,Number,117
Delta,1993,Number,118
Delta,1993,Percent,0.054
Delta,1994,Percent,0.047
Delta,1995,Percent,0.044
Delta,1995,Number,113
Delta,1996,Number,108
Delta,1996,Percent,0.04
Delta,1997,Percent,0.046
Delta,1997,Number,122
Delta,1998,Number,100
Delta,1998,Percent,0.037
Delta,1999,Number,115
Delta,1999,Percent,0.034
Delta,2000,Number,131
Delta,2000,Percent,0.04
Delta,2001,Percent,0.046
Delta,2001,Number,134
Delta,2002,Number,134
Delta,2002,Percent,0.048
Delta,2003,Number,125
Delta,2003,Percent,0.044
Delta,2004,Number,183
Delta,2004,Percent,0.073
Delta,2006,Number,128
Delta,2005,Number,142
Delta,2005,Percent,0.057
Delta,2006,Percent,0.051
Delta,2007,Percent,0.047
Delta,2007,Number,115
Delta,2008,Number,125
Delta,2009,Number,196
Delta,2009,Percent,0.084
Delta,2008,Percent,0.053
Delta,2010,Number,210
Delta,2010,Percent,0.091
Delta,2011,Percent,0.089
Delta,2011,Number,207
Delta,2012,Percent,0.076
Delta,2012,Number,174
Denton,2012,Number,22958
Denton,2012,Percent,0.06
Denton,2011,Number,26031
Denton,2011,Percent,0.07
Denton,2010,Percent,0.075
Denton,2010,Number,26626
Denton,2008,Percent,0.045
Denton,2009,Percent,0.072
Denton,2009,Number,25047
Denton,2008,Number,15371
Denton,2007,Number,13042
Denton,2007,Percent,0.039
Denton,2006,Percent,0.042
Denton,2005,Percent,0.043
Denton,2005,Number,13174
Denton,2006,Number,13821
Denton,2004,Percent,0.044
Denton,2004,Number,13095
Denton,2003,Percent,0.05
Denton,2003,Number,13980
Denton,2002,Percent,0.047
Denton,2002,Number,13166
Denton,2001,Number,7916
Denton,2001,Percent,0.03
