Location,TimeFrame,DataFormat,Data
Wise,1994,Number,10053
Wood,1994,Number,7577
Yoakum,1994,Number,2887
Young,1994,Number,4601
Zapata,1994,Number,3558
Zavala,1994,Number,4136
Hopkins,1995,Number,8069
Houston,1995,Number,5306
Howard,1995,Number,8779
Hudspeth,1995,Number,976
Hunt,1995,Number,17898
Hutchinson,1995,Number,6989
Irion,1995,Number,418
Jack,1995,Number,1902
Jackson,1995,Number,3924
Jasper,1995,Number,8986
Jeff Davis,1995,Number,461
Jefferson,1995,Number,65494
Jim Hogg,1995,Number,1657
Jim Wells,1995,Number,12276
Johnson,1995,Number,29321
Jones,1995,Number,3972
Karnes,1995,Number,3687
Kaufman,1995,Number,16718
Kendall,1995,Number,5079
Kenedy,1995,Number,88
Kent,1995,Number,216
Kerr,1995,Number,9479
Kimble,1995,Number,1079
King,1995,Number,87
Kinney,1995,Number,798
Kleberg,1995,Number,9207
Knox,1995,Number,1235
Lamar,1995,Number,11994
Lamb,1995,Number,4374
Lampasas,1995,Number,4510
La Salle,1995,Number,1671
Lavaca,1995,Number,4796
Lee,1995,Number,3681
Leon,1995,Number,3493
Liberty,1995,Number,16984
Limestone,1995,Number,5677
Lipscomb,1995,Number,825
Live Oak,1995,Number,2664
Llano,1995,Number,2175
Loving,1995,Number,16
Lubbock,1995,Number,63348
Lynn,1995,Number,1928
McCulloch,1995,Number,2224
McLennan,1995,Number,54289
McMullen,1995,Number,189
Madison,1995,Number,2641
Marion,1995,Number,2413
Martin,1995,Number,1650
Mason,1995,Number,833
Matagorda,1995,Number,11620
Maverick,1995,Number,15841
Medina,1995,Number,8721
Menard,1995,Number,614
Midland,1995,Number,36396
Milam,1995,Number,6327
Mills,1995,Number,1123
Mitchell,1995,Number,1848
Montague,1995,Number,4382
Montgomery,1995,Number,67200
Moore,1995,Number,6188
Morris,1995,Number,3432
Motley,1995,Number,302
Nacogdoches,1995,Number,14149
Navarro,1995,Number,11264
Newton,1995,Number,3896
Nolan,1995,Number,4546
Nueces,1995,Number,91701
Ochiltree,1995,Number,2669
Oldham,1995,Number,618
Orange,1995,Number,23222
Palo Pinto,1995,Number,6506
Panola,1995,Number,5690
Parker,1995,Number,19214
Parmer,1995,Number,3274
Pecos,1995,Number,4508
Polk,1995,Number,8694
Potter,1995,Number,31971
Presidio,1995,Number,2247
Rains,1995,Number,1748
Randall,1995,Number,25748
Reagan,1995,Number,1536
Real,1995,Number,648
Red River,1995,Number,3420
Reeves,1995,Number,4807
Refugio,1995,Number,2053
Roberts,1995,Number,203
Robertson,1995,Number,4402
Rockwall,1995,Number,9210
Runnels,1995,Number,3087
Rusk,1995,Number,11799
Sabine,1995,Number,2204
San Augustine,1995,Number,1954
San Jacinto,1995,Number,4291
San Patricio,1995,Number,20006
San Saba,1995,Number,1272
Schleicher,1995,Number,887
Scurry,1995,Number,5032
Shackelford,1995,Number,891
Shelby,1995,Number,5812
Sherman,1995,Number,805
Smith,1995,Number,42770
Somervell,1995,Number,1695
Starr,1995,Number,18662
Stephens,1995,Number,2434
Sterling,1995,Number,435
Stonewall,1995,Number,429
Sutton,1995,Number,1281
Swisher,1995,Number,2317
Tarrant,1995,Number,362812
Taylor,1995,Number,35763
Terrell,1995,Number,329
Terry,1995,Number,4070
Throckmorton,1995,Number,456
Titus,1995,Number,7570
Tom Green,1995,Number,28732
Travis,1995,Number,176162
Trinity,1995,Number,2837
Tyler,1995,Number,4158
Upshur,1995,Number,9012
Upton,1995,Number,1350
Uvalde,1995,Number,7691
Val Verde,1995,Number,14186
Van Zandt,1995,Number,9901
Victoria,1995,Number,23567
Walker,1995,Number,10993
Waller,1995,Number,6819
Ward,1995,Number,3703
Washington,1995,Number,7399
Webb,1995,Number,64986
Wharton,1995,Number,11916
Wheeler,1995,Number,1370
Wichita,1995,Number,34001
Wilbarger,1995,Number,4066
Willacy,1995,Number,6648
Williamson,1995,Number,55233
Wilson,1995,Number,7496
Winkler,1995,Number,2510
Wise,1995,Number,10296
Wood,1995,Number,7566
Yoakum,1995,Number,2766
Young,1995,Number,4595
Zapata,1995,Number,3513
Zavala,1995,Number,4061
Hopkins,1996,Number,8046
Houston,1996,Number,5257
Howard,1996,Number,8913
Hudspeth,1996,Number,944
Hunt,1996,Number,18178
Hutchinson,1996,Number,6954
Irion,1996,Number,402
Jack,1996,Number,1935
Jackson,1996,Number,3831
Jasper,1996,Number,9254
Jeff Davis,1996,Number,429
Jefferson,1996,Number,64902
Jim Hogg,1996,Number,1569
Jim Wells,1996,Number,12158
Johnson,1996,Number,29838
Jones,1996,Number,4047
Karnes,1996,Number,3654
Kaufman,1996,Number,17715
Kendall,1996,Number,5463
Kenedy,1996,Number,115
Kent,1996,Number,213
Kerr,1996,Number,9874
Kimble,1996,Number,1127
King,1996,Number,85
Kinney,1996,Number,819
Kleberg,1996,Number,9355
Knox,1996,Number,1213
Lamar,1996,Number,12003
Lamb,1996,Number,4370
Lampasas,1996,Number,4772
La Salle,1996,Number,1710
Lavaca,1996,Number,4974
Lee,1996,Number,3787
Leon,1996,Number,3567
Liberty,1996,Number,17182
Limestone,1996,Number,5688
Lipscomb,1996,Number,812
Live Oak,1996,Number,2709
Llano,1996,Number,2282
Loving,1996,Number,16
Lubbock,1996,Number,63375
Lynn,1996,Number,1942
McCulloch,1996,Number,2295
McLennan,1996,Number,54434
McMullen,1996,Number,183
Madison,1996,Number,2761
Marion,1996,Number,2373
Martin,1996,Number,1536
Mason,1996,Number,848
Matagorda,1996,Number,11541
Maverick,1996,Number,15997
Medina,1996,Number,9091
Menard,1996,Number,602
Midland,1996,Number,36505
Milam,1996,Number,6604
Mills,1996,Number,1112
Mitchell,1996,Number,1956
Montague,1996,Number,4409
Montgomery,1996,Number,70172
Moore,1996,Number,6460
Morris,1996,Number,3517
Motley,1996,Number,289
Nacogdoches,1996,Number,14837
Navarro,1996,Number,11371
Newton,1996,Number,3796
Nolan,1996,Number,4456
Nueces,1996,Number,91711
Ochiltree,1996,Number,2700
Oldham,1996,Number,576
Orange,1996,Number,23051
Palo Pinto,1996,Number,6932
Panola,1996,Number,5711
Parker,1996,Number,19669
Parmer,1996,Number,3280
Pecos,1996,Number,4578
Polk,1996,Number,9567
Potter,1996,Number,33166
Presidio,1996,Number,2212
Rains,1996,Number,1752
Randall,1996,Number,26413
Reagan,1996,Number,1424
Real,1996,Number,688
Red River,1996,Number,3431
Reeves,1996,Number,4639
Refugio,1996,Number,2115
Roberts,1996,Number,196
Robertson,1996,Number,4481
Rockwall,1996,Number,9756
Runnels,1996,Number,3134
Rusk,1996,Number,11708
Sabine,1996,Number,2228
San Augustine,1996,Number,1986
San Jacinto,1996,Number,4438
San Patricio,1996,Number,20350
San Saba,1996,Number,1327
Schleicher,1996,Number,924
Scurry,1996,Number,4916
Shackelford,1996,Number,869
Shelby,1996,Number,5882
Sherman,1996,Number,790
Smith,1996,Number,43738
Somervell,1996,Number,1759
Starr,1996,Number,19141
Stephens,1996,Number,2484
Sterling,1996,Number,433
Stonewall,1996,Number,436
Sutton,1996,Number,1277
Swisher,1996,Number,2414
Tarrant,1996,Number,373750
Taylor,1996,Number,36061
Terrell,1996,Number,297
Terry,1996,Number,3934
Throckmorton,1996,Number,430
Titus,1996,Number,7822
Tom Green,1996,Number,29058
Travis,1996,Number,181414
Trinity,1996,Number,2910
Tyler,1996,Number,4189
Upshur,1996,Number,9136
Upton,1996,Number,1299
Uvalde,1996,Number,7749
Val Verde,1996,Number,14284
Van Zandt,1996,Number,10230
Victoria,1996,Number,23815
Walker,1996,Number,11332
Waller,1996,Number,6806
Ward,1996,Number,3678
Washington,1996,Number,7488
Webb,1996,Number,67416
Wharton,1996,Number,11870
Wheeler,1996,Number,1355
Wichita,1996,Number,34946
Wilbarger,1996,Number,4053
Willacy,1996,Number,6649
Williamson,1996,Number,58913
Wilson,1996,Number,7821
Winkler,1996,Number,2468
Wise,1996,Number,10574
Wood,1996,Number,7904
Yoakum,1996,Number,2700
Young,1996,Number,4537
Zapata,1996,Number,3603
Zavala,1996,Number,4002
Hopkins,1997,Number,8014
Houston,1997,Number,5360
Howard,1997,Number,8779
Hudspeth,1997,Number,968
Hunt,1997,Number,18438
Hutchinson,1997,Number,6720
Irion,1997,Number,385
Jack,1997,Number,1966
Jackson,1997,Number,3863
Jasper,1997,Number,9275
Jeff Davis,1997,Number,404
Jefferson,1997,Number,65073
Jim Hogg,1997,Number,1459
Jim Wells,1997,Number,11969
Johnson,1997,Number,30788
Jones,1997,Number,3907
Karnes,1997,Number,3398
Kaufman,1997,Number,17949
Kendall,1997,Number,5626
Kenedy,1997,Number,113
Kent,1997,Number,211
Kerr,1997,Number,10026
Kimble,1997,Number,1044
King,1997,Number,75
Kinney,1997,Number,798
Kleberg,1997,Number,9195
Knox,1997,Number,1166
Lamar,1997,Number,11974
Lamb,1997,Number,4342
Lampasas,1997,Number,4737
La Salle,1997,Number,1728
Lavaca,1997,Number,4777
Lee,1997,Number,3816
Leon,1997,Number,3622
Liberty,1997,Number,17615
Limestone,1997,Number,5728
Lipscomb,1997,Number,806
Live Oak,1997,Number,2563
Llano,1997,Number,2372
Loving,1997,Number,15
Lubbock,1997,Number,62958
Lynn,1997,Number,1860
McCulloch,1997,Number,2234
McLennan,1997,Number,54528
McMullen,1997,Number,182
Madison,1997,Number,2803
Marion,1997,Number,2416
Martin,1997,Number,1531
Mason,1997,Number,859
Matagorda,1997,Number,11425
Maverick,1997,Number,16311
Medina,1997,Number,9443
Menard,1997,Number,607
Midland,1997,Number,36811
Milam,1997,Number,6659
Mills,1997,Number,1190
Mitchell,1997,Number,1747
Montague,1997,Number,4409
Montgomery,1997,Number,73232
Moore,1997,Number,6384
Morris,1997,Number,3459
Motley,1997,Number,264
Nacogdoches,1997,Number,14718
Navarro,1997,Number,11542
Newton,1997,Number,3762
Nolan,1997,Number,4379
Nueces,1997,Number,91430
Ochiltree,1997,Number,2639
Oldham,1997,Number,540
Orange,1997,Number,22435
Palo Pinto,1997,Number,6919
Panola,1997,Number,5645
Parker,1997,Number,20046
Parmer,1997,Number,3181
Pecos,1997,Number,4333
Polk,1997,Number,9582
Potter,1997,Number,33650
Presidio,1997,Number,2269
Rains,1997,Number,1736
Randall,1997,Number,26089
Reagan,1997,Number,1387
Real,1997,Number,667
Red River,1997,Number,3344
Reeves,1997,Number,4569
Refugio,1997,Number,2034
Roberts,1997,Number,196
Robertson,1997,Number,4522
Rockwall,1997,Number,10370
Runnels,1997,Number,3060
Rusk,1997,Number,11518
Sabine,1997,Number,2176
San Augustine,1997,Number,1993
San Jacinto,1997,Number,4567
San Patricio,1997,Number,20417
San Saba,1997,Number,1261
Schleicher,1997,Number,909
Scurry,1997,Number,4737
Shackelford,1997,Number,843
Shelby,1997,Number,5933
Sherman,1997,Number,782
Smith,1997,Number,43928
Somervell,1997,Number,1717
Starr,1997,Number,19613
Stephens,1997,Number,2436
Sterling,1997,Number,426
Stonewall,1997,Number,413
Sutton,1997,Number,1234
Swisher,1997,Number,2296
Tarrant,1997,Number,381215
Taylor,1997,Number,35932
Terrell,1997,Number,270
Terry,1997,Number,3831
Throckmorton,1997,Number,376
Titus,1997,Number,7847
Tom Green,1997,Number,28958
Travis,1997,Number,185809
Trinity,1997,Number,2901
Tyler,1997,Number,4149
Upshur,1997,Number,8972
Upton,1997,Number,1241
Uvalde,1997,Number,7690
Val Verde,1997,Number,14167
Van Zandt,1997,Number,10419
Victoria,1997,Number,24107
Walker,1997,Number,11579
Waller,1997,Number,7444
Ward,1997,Number,3569
Washington,1997,Number,7563
Webb,1997,Number,71013
Wharton,1997,Number,11699
Wheeler,1997,Number,1412
Wichita,1997,Number,33968
Wilbarger,1997,Number,3901
Willacy,1997,Number,6452
Williamson,1997,Number,61762
Wilson,1997,Number,8195
Winkler,1997,Number,2457
Wise,1997,Number,10901
Wood,1997,Number,7901
Yoakum,1997,Number,2604
Young,1997,Number,4519
Zapata,1997,Number,3553
Zavala,1997,Number,3905
Hopkins,1998,Number,7952
Houston,1998,Number,5339
Howard,1998,Number,8622
Hudspeth,1998,Number,850
Hunt,1998,Number,18299
Hutchinson,1998,Number,6510
Irion,1998,Number,381
Jack,1998,Number,1868
Jackson,1998,Number,3896
Jasper,1998,Number,8987
Jeff Davis,1998,Number,394
Jefferson,1998,Number,64372
Jim Hogg,1998,Number,1481
Jim Wells,1998,Number,11802
Johnson,1998,Number,31875
Jones,1998,Number,3916
Karnes,1998,Number,3288
Kaufman,1998,Number,18364
Kendall,1998,Number,5950
Kenedy,1998,Number,115
Kent,1998,Number,205
Kerr,1998,Number,10020
Kimble,1998,Number,1016
King,1998,Number,82
Kinney,1998,Number,820
Kleberg,1998,Number,9003
Knox,1998,Number,1132
Lamar,1998,Number,12084
Lamb,1998,Number,4184
Lampasas,1998,Number,4625
La Salle,1998,Number,1753
Lavaca,1998,Number,4702
Lee,1998,Number,3876
Leon,1998,Number,3585
Liberty,1998,Number,17594
Limestone,1998,Number,5683
Lipscomb,1998,Number,775
Live Oak,1998,Number,2395
Llano,1998,Number,2420
Loving,1998,Number,13
Lubbock,1998,Number,63237
Lynn,1998,Number,1871
McCulloch,1998,Number,2259
McLennan,1998,Number,54267
McMullen,1998,Number,175
Madison,1998,Number,2784
Marion,1998,Number,2436
Martin,1998,Number,1618
Mason,1998,Number,746
Matagorda,1998,Number,11113
Maverick,1998,Number,16641
Medina,1998,Number,9446
Menard,1998,Number,611
Midland,1998,Number,36467
Milam,1998,Number,6595
Mills,1998,Number,1197
Mitchell,1998,Number,1938
Montague,1998,Number,4403
Montgomery,1998,Number,77313
Moore,1998,Number,6354
Morris,1998,Number,3398
Motley,1998,Number,269
Nacogdoches,1998,Number,14494
Navarro,1998,Number,11402
Newton,1998,Number,3611
Nolan,1998,Number,4338
Nueces,1998,Number,90742
Ochiltree,1998,Number,2506
Oldham,1998,Number,511
Orange,1998,Number,22303
Palo Pinto,1998,Number,6861
Panola,1998,Number,5524
Parker,1998,Number,20658
Parmer,1998,Number,3130
Pecos,1998,Number,4286
Polk,1998,Number,9621
Potter,1998,Number,33652
Presidio,1998,Number,2309
Rains,1998,Number,1726
Randall,1998,Number,25932
Reagan,1998,Number,1391
Real,1998,Number,632
Red River,1998,Number,3262
Reeves,1998,Number,4371
Refugio,1998,Number,2013
Roberts,1998,Number,186
Robertson,1998,Number,4505
Rockwall,1998,Number,10786
Runnels,1998,Number,2968
Rusk,1998,Number,11514
Sabine,1998,Number,2153
San Augustine,1998,Number,1886
San Jacinto,1998,Number,4526
San Patricio,1998,Number,20999
San Saba,1998,Number,1205
Schleicher,1998,Number,869
Scurry,1998,Number,4684
Shackelford,1998,Number,838
Shelby,1998,Number,5764
Sherman,1998,Number,756
Smith,1998,Number,44354
Somervell,1998,Number,1728
Starr,1998,Number,20105
Stephens,1998,Number,2361
Sterling,1998,Number,441
Stonewall,1998,Number,377
Sutton,1998,Number,1221
Swisher,1998,Number,2226
Tarrant,1998,Number,388935
Taylor,1998,Number,35711
Terrell,1998,Number,244
Terry,1998,Number,3741
Throckmorton,1998,Number,398
Titus,1998,Number,7984
Tom Green,1998,Number,28796
Travis,1998,Number,191055
Trinity,1998,Number,2890
Tyler,1998,Number,4002
Upshur,1998,Number,8843
Upton,1998,Number,1196
Uvalde,1998,Number,7622
Val Verde,1998,Number,14247
Van Zandt,1998,Number,10410
Victoria,1998,Number,24099
Walker,1998,Number,11217
Waller,1998,Number,7433
Ward,1998,Number,3399
Washington,1998,Number,7501
Webb,1998,Number,74626
Wharton,1998,Number,11509
Wheeler,1998,Number,1385
Wichita,1998,Number,33917
Wilbarger,1998,Number,3804
Willacy,1998,Number,6284
Williamson,1998,Number,64931
Wilson,1998,Number,8441
Winkler,1998,Number,2430
Wise,1998,Number,10849
Wood,1998,Number,7937
Yoakum,1998,Number,2510
Young,1998,Number,4575
Zapata,1998,Number,3578
Zavala,1998,Number,3890
Hopkins,1999,Number,7972
Houston,1999,Number,5309
Howard,1999,Number,8326
Hudspeth,1999,Number,862
Hunt,1999,Number,18089
Hutchinson,1999,Number,6289
Irion,1999,Number,338
Jack,1999,Number,1837
Jackson,1999,Number,3618
Jasper,1999,Number,9001
Jeff Davis,1999,Number,415
Jefferson,1999,Number,63197
Jim Hogg,1999,Number,1416
Jim Wells,1999,Number,11695
Johnson,1999,Number,32235
Jones,1999,Number,3915
Karnes,1999,Number,3137
Kaufman,1999,Number,18662
Kendall,1999,Number,6208
Kenedy,1999,Number,115
Kent,1999,Number,191
Kerr,1999,Number,10070
Kimble,1999,Number,960
King,1999,Number,78
Kinney,1999,Number,841
Kleberg,1999,Number,8950
Knox,1999,Number,1082
Lamar,1999,Number,11977
Lamb,1999,Number,4026
Lampasas,1999,Number,4542
La Salle,1999,Number,1768
Lavaca,1999,Number,4564
Lee,1999,Number,3869
Leon,1999,Number,3655
Liberty,1999,Number,17962
Limestone,1999,Number,5540
Lipscomb,1999,Number,757
Live Oak,1999,Number,2327
Llano,1999,Number,2570
Loving,1999,Number,13
Lubbock,1999,Number,62351
Lynn,1999,Number,1807
McCulloch,1999,Number,2190
McLennan,1999,Number,54307
McMullen,1999,Number,162
Madison,1999,Number,2672
Marion,1999,Number,2329
Martin,1999,Number,1582
Mason,1999,Number,760
Matagorda,1999,Number,10838
Maverick,1999,Number,16881
Medina,1999,Number,9478
Menard,1999,Number,599
Midland,1999,Number,35540
Milam,1999,Number,6296
Mills,1999,Number,1149
Mitchell,1999,Number,1884
Montague,1999,Number,4407
Montgomery,1999,Number,81989
Moore,1999,Number,6223
Morris,1999,Number,3229
Motley,1999,Number,267
Nacogdoches,1999,Number,14193
Navarro,1999,Number,11490
Newton,1999,Number,3560
Nolan,1999,Number,4142
Nueces,1999,Number,89905
Ochiltree,1999,Number,2397
Oldham,1999,Number,479
Orange,1999,Number,22291
Palo Pinto,1999,Number,6797
Panola,1999,Number,5323
Parker,1999,Number,21572
Parmer,1999,Number,2999
Pecos,1999,Number,4152
Polk,1999,Number,9739
Potter,1999,Number,33801
Presidio,1999,Number,2395
Rains,1999,Number,1837
Randall,1999,Number,25013
Reagan,1999,Number,1289
Real,1999,Number,641
Red River,1999,Number,3270
Reeves,1999,Number,4260
Refugio,1999,Number,2014
Roberts,1999,Number,174
Robertson,1999,Number,4433
Rockwall,1999,Number,11650
Runnels,1999,Number,2794
Rusk,1999,Number,11245
Sabine,1999,Number,2208
San Augustine,1999,Number,1889
San Jacinto,1999,Number,4626
San Patricio,1999,Number,21148
San Saba,1999,Number,1209
Schleicher,1999,Number,807
Scurry,1999,Number,4402
Shackelford,1999,Number,823
Shelby,1999,Number,5882
Sherman,1999,Number,758
Smith,1999,Number,44414
Somervell,1999,Number,1786
Starr,1999,Number,20423
Stephens,1999,Number,2286
Sterling,1999,Number,431
Stonewall,1999,Number,358
Sutton,1999,Number,1180
Swisher,1999,Number,2097
Tarrant,1999,Number,398115
Taylor,1999,Number,35459
Terrell,1999,Number,250
Terry,1999,Number,3641
Throckmorton,1999,Number,394
Titus,1999,Number,7943
Tom Green,1999,Number,28226
Travis,1999,Number,197167
Trinity,1999,Number,2882
Tyler,1999,Number,3943
Upshur,1999,Number,8799
Upton,1999,Number,1119
Uvalde,1999,Number,7596
Val Verde,1999,Number,14478
Van Zandt,1999,Number,10611
Victoria,1999,Number,23797
Walker,1999,Number,11130
Waller,1999,Number,7570
Ward,1999,Number,3312
Washington,1999,Number,7404
Webb,1999,Number,76061
Wharton,1999,Number,11344
Wheeler,1999,Number,1361
Wichita,1999,Number,33272
Wilbarger,1999,Number,3746
Willacy,1999,Number,6398
Williamson,1999,Number,68787
Wilson,1999,Number,8605
Winkler,1999,Number,2276
Wise,1999,Number,11402
Wood,1999,Number,7955
Yoakum,1999,Number,2377
Young,1999,Number,4388
Zapata,1999,Number,3590
Zavala,1999,Number,3927
Hopkins,2000,Number,8355
Houston,2000,Number,5378
Howard,2000,Number,8139
Hudspeth,2000,Number,1141
Hunt,2000,Number,20328
Hutchinson,2000,Number,6547
Irion,2000,Number,473
Jack,2000,Number,2051
Jackson,2000,Number,3943
Jasper,2000,Number,9439
Jeff Davis,2000,Number,539
Jefferson,2000,Number,65324
Jim Hogg,2000,Number,1668
Jim Wells,2000,Number,12351
Johnson,2000,Number,36517
Jones,2000,Number,4674
Karnes,2000,Number,3365
Kaufman,2000,Number,20827
Kendall,2000,Number,6466
Kenedy,2000,Number,121
Kent,2000,Number,177
Kerr,2000,Number,9893
Kimble,2000,Number,1056
King,2000,Number,120
Kinney,2000,Number,868
Kleberg,2000,Number,8600
Knox,2000,Number,1180
Lamar,2000,Number,12668
Lamb,2000,Number,4356
Lampasas,2000,Number,4898
La Salle,2000,Number,1723
Lavaca,2000,Number,4648
Lee,2000,Number,4509
Leon,2000,Number,3725
Liberty,2000,Number,19377
Limestone,2000,Number,5600
Lipscomb,2000,Number,843
Live Oak,2000,Number,2739
Llano,2000,Number,2711
Loving,2000,Number,13
Lubbock,2000,Number,62261
Lynn,2000,Number,2044
McCulloch,2000,Number,2186
McLennan,2000,Number,56830
McMullen,2000,Number,199
Madison,2000,Number,2733
Marion,2000,Number,2445
Martin,2000,Number,1610
Mason,2000,Number,836
Matagorda,2000,Number,11382
Maverick,2000,Number,17459
Medina,2000,Number,11379
Menard,2000,Number,572
Midland,2000,Number,35034
Milam,2000,Number,6656
Mills,2000,Number,1316
Mitchell,2000,Number,1921
Montague,2000,Number,4589
Montgomery,2000,Number,86732
Moore,2000,Number,6753
Morris,2000,Number,3289
Motley,2000,Number,342
Nacogdoches,2000,Number,14208
Navarro,2000,Number,12294
Newton,2000,Number,3945
Nolan,2000,Number,4281
Nueces,2000,Number,89117
Ochiltree,2000,Number,2752
Oldham,2000,Number,765
Orange,2000,Number,23183
Palo Pinto,2000,Number,7022
Panola,2000,Number,5741
Parker,2000,Number,24356
Parmer,2000,Number,3295
Pecos,2000,Number,4649
Polk,2000,Number,9435
Potter,2000,Number,31799
Presidio,2000,Number,2389
Rains,2000,Number,2171
Randall,2000,Number,27212
Reagan,2000,Number,1137
Real,2000,Number,714
Red River,2000,Number,3414
Reeves,2000,Number,3923
Refugio,2000,Number,2044
Roberts,2000,Number,222
Robertson,2000,Number,4515
Rockwall,2000,Number,12953
Runnels,2000,Number,3097
Rusk,2000,Number,11791
Sabine,2000,Number,2211
San Augustine,2000,Number,2124
San Jacinto,2000,Number,5599
San Patricio,2000,Number,20878
San Saba,2000,Number,1726
Schleicher,2000,Number,820
Scurry,2000,Number,4116
Shackelford,2000,Number,881
Shelby,2000,Number,6706
Sherman,2000,Number,1000
Smith,2000,Number,46498
Somervell,2000,Number,1935
Starr,2000,Number,20042
Stephens,2000,Number,2361
Sterling,2000,Number,400
Stonewall,2000,Number,386
Sutton,2000,Number,1173
Swisher,2000,Number,2338
Tarrant,2000,Number,406472
Taylor,2000,Number,33660
Terrell,2000,Number,287
Terry,2000,Number,3618
Throckmorton,2000,Number,466
Titus,2000,Number,8518
Tom Green,2000,Number,27131
Travis,2000,Number,192944
Trinity,2000,Number,3154
Tyler,2000,Number,4837
Upshur,2000,Number,9520
Upton,2000,Number,998
Uvalde,2000,Number,8131
Val Verde,2000,Number,14382
Van Zandt,2000,Number,12299
Victoria,2000,Number,24502
Walker,2000,Number,11116
Waller,2000,Number,8386
Ward,2000,Number,3336
Washington,2000,Number,7505
Webb,2000,Number,69862
Wharton,2000,Number,11837
Wheeler,2000,Number,1315
Wichita,2000,Number,33120
Wilbarger,2000,Number,4094
Willacy,2000,Number,6352
Williamson,2000,Number,74902
Wilson,2000,Number,9452
Winkler,2000,Number,2140
Wise,2000,Number,13803
Wood,2000,Number,8027
Yoakum,2000,Number,2350
Young,2000,Number,4485
Zapata,2000,Number,4025
Zavala,2000,Number,3956
Hopkins,2001,Number,8250
Houston,2001,Number,5281
Howard,2001,Number,8116
Hudspeth,2001,Number,1138
Hunt,2001,Number,20351
Hutchinson,2001,Number,6369
Irion,2001,Number,460
Jack,2001,Number,2041
Jackson,2001,Number,3879
Jasper,2001,Number,9312
Jeff Davis,2001,Number,520
Jefferson,2001,Number,64525
Jim Hogg,2001,Number,1636
Jim Wells,2001,Number,12394
Johnson,2001,Number,37768
Jones,2001,Number,4607
Karnes,2001,Number,3346
Kaufman,2001,Number,21822
Kendall,2001,Number,6598
Kenedy,2001,Number,115
Kent,2001,Number,170
Kerr,2001,Number,9984
Kimble,2001,Number,1042
King,2001,Number,114
Kinney,2001,Number,856
Kleberg,2001,Number,8383
Knox,2001,Number,1113
Lamar,2001,Number,12663
Lamb,2001,Number,4284
Lampasas,2001,Number,4973
La Salle,2001,Number,1702
Lavaca,2001,Number,4612
Lee,2001,Number,4500
Leon,2001,Number,3653
Liberty,2001,Number,19920
Limestone,2001,Number,5601
Lipscomb,2001,Number,788
Live Oak,2001,Number,2677
Llano,2001,Number,2801
Loving,2001,Number,12
Lubbock,2001,Number,62212
Lynn,2001,Number,1959
McCulloch,2001,Number,2110
McLennan,2001,Number,56776
McMullen,2001,Number,196
Madison,2001,Number,2753
Marion,2001,Number,2408
Martin,2001,Number,1568
Mason,2001,Number,820
Matagorda,2001,Number,11313
Maverick,2001,Number,17788
Medina,2001,Number,11461
Menard,2001,Number,549
Midland,2001,Number,34503
Milam,2001,Number,6689
Mills,2001,Number,1295
Mitchell,2001,Number,1872
Montague,2001,Number,4567
Montgomery,2001,Number,91275
Moore,2001,Number,6716
Morris,2001,Number,3222
Motley,2001,Number,326
Nacogdoches,2001,Number,14351
Navarro,2001,Number,12513
Newton,2001,Number,3837
Nolan,2001,Number,4203
Nueces,2001,Number,88005
Ochiltree,2001,Number,2761
Oldham,2001,Number,708
Orange,2001,Number,22929
Palo Pinto,2001,Number,7080
Panola,2001,Number,5601
Parker,2001,Number,25140
Parmer,2001,Number,3156
Pecos,2001,Number,4433
Polk,2001,Number,9611
Potter,2001,Number,31855
Presidio,2001,Number,2373
Rains,2001,Number,2293
Randall,2001,Number,27222
Reagan,2001,Number,1041
Real,2001,Number,713
Red River,2001,Number,3363
Reeves,2001,Number,3719
Refugio,2001,Number,1991
Roberts,2001,Number,202
Robertson,2001,Number,4449
Rockwall,2001,Number,14214
Runnels,2001,Number,3037
Rusk,2001,Number,11745
Sabine,2001,Number,2146
San Augustine,2001,Number,2085
San Jacinto,2001,Number,5683
San Patricio,2001,Number,20819
San Saba,2001,Number,1635
Schleicher,2001,Number,810
Scurry,2001,Number,3960
Shackelford,2001,Number,873
Shelby,2001,Number,6675
Sherman,2001,Number,999
Smith,2001,Number,47053
Somervell,2001,Number,1998
Starr,2001,Number,20297
Stephens,2001,Number,2351
Sterling,2001,Number,385
Stonewall,2001,Number,359
Sutton,2001,Number,1149
Swisher,2001,Number,2301
Tarrant,2001,Number,416306
Taylor,2001,Number,33275
Terrell,2001,Number,263
Terry,2001,Number,3493
Throckmorton,2001,Number,445
Titus,2001,Number,8620
Tom Green,2001,Number,26803
Travis,2001,Number,197188
Trinity,2001,Number,3174
Tyler,2001,Number,4779
Upshur,2001,Number,9563
Upton,2001,Number,913
Uvalde,2001,Number,8153
Val Verde,2001,Number,14512
Van Zandt,2001,Number,12482
Victoria,2001,Number,24404
Walker,2001,Number,11175
Waller,2001,Number,8530
Ward,2001,Number,3112
Washington,2001,Number,7474
Webb,2001,Number,72041
Wharton,2001,Number,11739
Wheeler,2001,Number,1275
Wichita,2001,Number,33135
Wilbarger,2001,Number,3874
Willacy,2001,Number,6272
Williamson,2001,Number,80708
Wilson,2001,Number,9726
Winkler,2001,Number,2017
Wise,2001,Number,14262
Wood,2001,Number,8002
Yoakum,2001,Number,2255
Young,2001,Number,4407
Zapata,2001,Number,4130
Zavala,2001,Number,3890
Hood,2002,Number,9971
Hopkins,2002,Number,8392
